team_id_master,team_name,club_name,age_group,gender,matched_state_code,confidence,all_state_codes,state_code_count,review_notes
ba8bc850-296b-4487-9a81-c5092addc7a3,ECNL RL B12,DKSC,u14,Male,TX,single_state,TX,1,
c77d5230-7512-4e78-8af7-fbf38a36f02d,SAFC Red ECNL RL B12,San Antonio FC,u14,Male,TX,single_state,TX,1,
75108a6b-7130-4b3b-a89a-f97c8a3f05ba,ECNL RL B13,DKSC,u13,Male,TX,single_state,TX,1,
770228bc-35fe-4610-99e7-008a69e04c10,SAFC Black ECNL RL B13,San Antonio FC,u13,Male,TX,single_state,TX,1,
14653d63-ed5f-4dc5-9a6a-990905858c17,OK Energy FC ECNL RL B13,Oklahoma Energy FC,u13,Male,OK,single_state,OK,1,
72b8f670-eebf-49ca-a881-0a768463f2a9,Herndon ECNL RL B08/07,Herndon Youth Soccer,u18,Male,VA,single_state,VA,1,
c79dbae0-eeff-4cd9-a6af-f17a008226c9,DCSC ECNL RL B09,DC Soccer Club,u17,Male,MD,single_state,MD,1,
37774f69-3a72-4379-924a-953811be66dd,CHALLENGE UNITED ECNL RL B12,Challenge SC,u14,Male,TX,single_state,TX,1,
5a776024-8526-4e22-8c28-aae96b87f7e2,RL B12,Dallas Texans,u14,Male,TX,single_state,TX,1,
ba910d44-aa0f-4e35-8af7-43dfc048148a,ECNL RL B13,FC Westlake,u13,Male,TX,single_state,TX,1,
b80f51c4-db64-495e-bba3-ed73c7dd0357,CHALLENGE UNITED ECNL RL B13,Challenge SC,u13,Male,TX,single_state,TX,1,
adda5cce-d1ac-4192-8fc3-bc170ef5caba,Avanti SA ECNL RL B13,Avanti Soccer Academy,u13,Male,TX,single_state,TX,1,
2dc63dfa-050f-4393-99c3-62aec8b03ba3,ECNL RL B13,Dallas Texans,u13,Male,TX,single_state,TX,1,
0d799a4a-139b-452b-9eab-85b4137bb0f2,DCSC ECNL RL B08/07,DC Soccer Club,u18,Male,MD,single_state,MD,1,
271fcb79-9bb0-47e6-9a3f-53d7e2630fd4,Stafford Revolution ECNL RL B09,Stafford Soccer,u17,Male,VA,single_state,VA,1,
c03271f9-0a98-4024-990f-b7ccc11ebe76,ECNL RL B12,FC Westlake,u14,Male,TX,single_state,TX,1,
618973bc-cc98-4822-b55c-d4b7d81dc01e,SAFC Red ECNL RL B13,San Antonio FC,u13,Male,TX,single_state,TX,1,
9c802ff9-1519-489b-b998-9f5358954c3e,ECNL RL B13,Lonestar Soccer Club,u13,Male,TX,single_state,TX,1,
0c832cbc-7de0-4d2d-8ad0-80b6a4291645,SOLAR SC ECNL RL B13,Solar Soccer Club,u13,Male,TX,single_state,TX,1,
a09b2fc1-d185-4bd8-bf4f-5cca53430938,ECNL RL B09,Virginia Valor FC,u17,Male,VA,single_state,VA,1,
