provider,scrape_run_id,event_id,event_name,schedule_id,age_year,age_group,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,state,state_code,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,92899,92899,Reign Academy - G2011,Reign Academy,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,,,2025-08-22,19:00:00,H,2,3,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,92899,92899,Reign Academy - G2011,Reign Academy,,,2025-08-22,19:00:00,A,3,2,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,,,2025-08-22,19:00:00,H,0,1,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,,,2025-08-22,19:00:00,A,1,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,92899,92899,Reign Academy - G2011,Reign Academy,,,2025-08-23,16:00:00,H,0,0,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,92899,92899,Reign Academy - G2011,Reign Academy,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,,,2025-08-23,16:00:00,A,0,0,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,,,2025-08-23,17:30:00,H,0,3,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,,,2025-08-23,17:30:00,A,3,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,92899,92899,Reign Academy - G2011,Reign Academy,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,,,2025-08-24,08:30:00,H,1,0,W,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,110760,110760,Pacific Northwest SC - PacNW G11 Blue,Pacific Northwest SC,92899,92899,Reign Academy - G2011,Reign Academy,,,2025-08-24,08:30:00,A,0,1,L,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,,,2025-08-24,08:30:00,H,2,6,L,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,115614,115614,Thurston County United - TC United G2011 Navy,Thurston County United,,,2025-08-24,08:30:00,A,6,2,W,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,92899,92899,Reign Academy - G2011,Reign Academy,,,2025-08-25,11:00:00,H,4,0,W,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32149,2011,u15,Girls,92899,92899,Reign Academy - G2011,Reign Academy,107233,107233,United Sports Soccer Club - USFC G-11/12,United Sports Soccer Club,,,2025-08-25,11:00:00,A,0,4,L,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,110694,110694,Eastside FC - G12ECNL,Eastside FC,114133,114133,Portland Thorns Academy - G12,No Club Selection,,,2025-08-22,15:30:00,H,3,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,114133,114133,Portland Thorns Academy - G12,No Club Selection,110694,110694,Eastside FC - G12ECNL,Eastside FC,,,2025-08-22,15:30:00,A,0,3,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,,,2025-08-22,17:00:00,H,0,1,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,,,2025-08-22,17:00:00,A,1,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,83471,83471,Washington Premier ECNL G12,Washington Premier,90910,90910,Oregon Surf ECNL G12,Oregon Surf,,,2025-08-22,18:30:00,H,4,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,90910,90910,Oregon Surf ECNL G12,Oregon Surf,83471,83471,Washington Premier ECNL G12,Washington Premier,,,2025-08-22,18:30:00,A,0,4,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,90910,90910,Oregon Surf ECNL G12,Oregon Surf,110694,110694,Eastside FC - G12ECNL,Eastside FC,,,2025-08-23,11:30:00,H,0,3,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,110694,110694,Eastside FC - G12ECNL,Eastside FC,90910,90910,Oregon Surf ECNL G12,Oregon Surf,,,2025-08-23,11:30:00,A,3,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,114133,114133,Portland Thorns Academy - G12,No Club Selection,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,,,2025-08-23,11:30:00,H,2,2,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,114133,114133,Portland Thorns Academy - G12,No Club Selection,,,2025-08-23,11:30:00,A,2,2,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,83471,83471,Washington Premier ECNL G12,Washington Premier,,,2025-08-23,17:30:00,H,1,4,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,83471,83471,Washington Premier ECNL G12,Washington Premier,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,,,2025-08-23,17:30:00,A,4,1,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,90910,90910,Oregon Surf ECNL G12,Oregon Surf,,,2025-08-24,10:00:00,H,2,2,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,90910,90910,Oregon Surf ECNL G12,Oregon Surf,85527,85527,PacNW SC ECNL G12,Pacific Northwest SC,,,2025-08-24,10:00:00,A,2,2,D,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,110694,110694,Eastside FC - G12ECNL,Eastside FC,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,,,2025-08-24,13:00:00,H,0,1,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,117949,117949,Capital Futbol Club - Capita FC G12 GA,Capital Futbol Club,110694,110694,Eastside FC - G12ECNL,Eastside FC,,,2025-08-24,13:00:00,A,1,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,83471,83471,Washington Premier ECNL G12,Washington Premier,114133,114133,Portland Thorns Academy - G12,No Club Selection,,,2025-08-24,14:30:00,H,4,1,W,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,114133,114133,Portland Thorns Academy - G12,No Club Selection,83471,83471,Washington Premier ECNL G12,Washington Premier,,,2025-08-24,14:30:00,A,1,4,L,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,83471,83471,Washington Premier ECNL G12,Washington Premier,110694,110694,Eastside FC - G12ECNL,Eastside FC,,,2025-08-25,11:00:00,H,2,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32150,2012,u14,Girls,110694,110694,Eastside FC - G12ECNL,Eastside FC,83471,83471,Washington Premier ECNL G12,Washington Premier,,,2025-08-25,11:00:00,A,0,2,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,113808,113808,Washington Rush - G12 GA,Washington Rush,,,2025-08-22,15:30:00,H,0,2,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,113808,113808,Washington Rush - G12 GA,Washington Rush,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,,,2025-08-22,15:30:00,A,2,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,,,2025-08-22,15:30:00,H,3,0,W,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,,,2025-08-22,15:30:00,A,0,3,L,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,91805,91805,Reign Academy - 2012 GA,Reign Academy,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,,,2025-08-22,17:00:00,H,1,1,D,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,91805,91805,Reign Academy - 2012 GA,Reign Academy,,,2025-08-22,17:00:00,A,1,1,D,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,,,2025-08-23,11:30:00,H,1,0,W,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,,,2025-08-23,11:30:00,A,0,1,L,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,91805,91805,Reign Academy - 2012 GA,Reign Academy,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,,,2025-08-23,17:30:00,H,1,0,W,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,91805,91805,Reign Academy - 2012 GA,Reign Academy,,,2025-08-23,17:30:00,A,0,1,L,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,113808,113808,Washington Rush - G12 GA,Washington Rush,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,,,2025-08-23,17:30:00,H,0,0,D,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,113808,113808,Washington Rush - G12 GA,Washington Rush,,,2025-08-23,17:30:00,A,0,0,D,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,113808,113808,Washington Rush - G12 GA,Washington Rush,,,2025-08-24,10:00:00,H,5,1,W,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,113808,113808,Washington Rush - G12 GA,Washington Rush,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,,,2025-08-24,10:00:00,A,1,5,L,Field 4,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,,,2025-08-24,14:30:00,H,2,0,W,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,92692,92692,Snohomish United - G12 ECNL RL,Snohomish United,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,,,2025-08-24,14:30:00,A,0,2,L,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,91805,91805,Reign Academy - 2012 GA,Reign Academy,,,2025-08-24,16:00:00,H,2,1,W,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,91805,91805,Reign Academy - 2012 GA,Reign Academy,90959,90959,Central Washington Sounders - ECNL RL G12,Central Washington Sounders,,,2025-08-24,16:00:00,A,1,2,L,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,,,2025-08-25,09:30:00,H,1,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32151,2012,u14,Girls,95770,95770,Westside Metros FC - 12G GA,Westside Metros FC,83133,83133,Seattle Celtic SC - G12 GA,Seattle Celtic,,,2025-08-25,09:30:00,A,0,1,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,91999,91999,Eastside FC ECNL RL G12,Eastside FC,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,,,2025-08-22,16:00:00,H,0,1,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,91999,91999,Eastside FC ECNL RL G12,Eastside FC,,,2025-08-22,16:00:00,A,1,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,,,2025-08-22,16:00:00,H,0,2,L,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,,,2025-08-22,16:00:00,A,2,0,W,Field 2,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,114170,114170,Washington East Surf - 12G GA,Washington East Surf,107909,107909,Seattle United - G12-Tango,Seattle United,,,2025-08-22,17:30:00,H,1,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,107909,107909,Seattle United - G12-Tango,Seattle United,114170,114170,Washington East Surf - 12G GA,Washington East Surf,,,2025-08-22,17:30:00,A,0,1,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,,,2025-08-23,10:00:00,H,1,2,L,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,,,2025-08-23,10:00:00,A,2,1,W,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,114170,114170,Washington East Surf - 12G GA,Washington East Surf,,,2025-08-23,14:30:00,H,0,1,L,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,114170,114170,Washington East Surf - 12G GA,Washington East Surf,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,,,2025-08-23,14:30:00,A,1,0,W,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,107909,107909,Seattle United - G12-Tango,Seattle United,91999,91999,Eastside FC ECNL RL G12,Eastside FC,,,2025-08-23,16:00:00,H,1,1,D,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,91999,91999,Eastside FC ECNL RL G12,Eastside FC,107909,107909,Seattle United - G12-Tango,Seattle United,,,2025-08-23,16:00:00,A,1,1,D,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,91999,91999,Eastside FC ECNL RL G12,Eastside FC,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,,,2025-08-24,13:00:00,H,0,0,D,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,93315,93315,Seattle Celtic SC - G12 Green,Seattle Celtic,91999,91999,Eastside FC ECNL RL G12,Eastside FC,,,2025-08-24,13:00:00,A,0,0,D,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,107909,107909,Seattle United - G12-Tango,Seattle United,,,2025-08-24,14:30:00,H,3,2,W,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,107909,107909,Seattle United - G12-Tango,Seattle United,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,,,2025-08-24,14:30:00,A,2,3,L,Field 5,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,114170,114170,Washington East Surf - 12G GA,Washington East Surf,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,,,2025-08-24,17:30:00,H,0,5,L,Field 6,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,114170,114170,Washington East Surf - 12G GA,Washington East Surf,,,2025-08-24,17:30:00,A,5,0,W,Field 6,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,,,2025-08-25,09:30:00,H,2,1,W,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,35301,2012,u14,Girls,115126,115126,Sparta Tacoma - G12 Red,Sparta Tacoma,94529,94529,PacNW SC ECNL RL G12,Pacific Northwest SC,,,2025-08-25,09:30:00,A,1,2,L,Field 3,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32152,2013,u13,Girls,114132,114132,Portland Thorns Academy - G13,No Club Selection,104642,104642,PacNW SC Pre-ECNL G13,Pacific Northwest SC,,,2025-08-22,14:00:00,H,5,0,W,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
tgs,2025-12-30T15:58:41.447380+00:00_08e4f8,3924,Event 3924,32152,2013,u13,Girls,104642,104642,PacNW SC Pre-ECNL G13,Pacific Northwest SC,114132,114132,Portland Thorns Academy - G13,No Club Selection,,,2025-08-22,14:00:00,A,0,5,L,Field 1,https://public.totalglobalsports.com/public/event/3924,2025-12-30T15:58:41.447380+00:00
