provider,scrape_run_id,event_id,event_name,schedule_id,age_year,age_group,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,state,state_code,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2025-11-23,15:30:00,H,1,4,L,Field B,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2025-11-23,15:30:00,A,4,1,W,Field B,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2025-11-23,16:00:00,H,2,3,L,Elmer Graham Stadium,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2025-11-23,16:00:00,A,3,2,W,Elmer Graham Stadium,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2025-11-23,16:00:00,H,5,0,W,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2025-11-23,16:00:00,A,0,5,L,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2025-12-13,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2025-12-13,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2025-12-13,10:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2025-12-13,10:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2025-12-14,10:00:00,H,,,U,Indoor 11v11,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2025-12-14,10:00:00,A,,,U,Indoor 11v11,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2025-12-14,15:30:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2025-12-14,15:30:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2025-12-14,15:30:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2025-12-14,15:30:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-07,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-03-07,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-07,09:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-03-07,09:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2026-03-07,15:30:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-07,15:30:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-07,19:15:00,H,,,U,Indoor 11v11,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2026-03-07,19:15:00,A,,,U,Indoor 11v11,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2026-03-08,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-03-08,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-08,09:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-03-08,09:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-08,14:00:00,H,,,U,Elmer Graham Stadium,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2026-03-08,14:00:00,A,,,U,Elmer Graham Stadium,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-08,15:30:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-08,15:30:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-14,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-14,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-03-14,17:15:00,H,,,U,Field A,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-14,17:15:00,A,,,U,Field A,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-03-15,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-15,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-15,17:15:00,H,,,U,Field A,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-15,17:15:00,A,,,U,Field A,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-03-21,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-21,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-21,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-21,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-21,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2026-03-21,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-03-22,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-03-22,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2026-03-22,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-03-22,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,,,2026-03-22,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47039,47039,WNY Flash ECNL RL G08/07,WNY Flash,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2026-03-22,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-03-22,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-22,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2026-03-28,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-28,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-03-29,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,67932,67932,Indiana Elite FC ECNL RL G08/07,Indiana Elite FC,,,2026-03-29,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,,,2026-04-11,00:00:00,H,,,U,Field 3,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,66152,66152,GTFC Impact ECNL RL G08/07,GTFC Impact,56273,56273,Cleveland Force SC ECNL RL G08/07,Cleveland Force SC,,,2026-04-11,00:00:00,A,,,U,Field 3,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,,,2026-04-18,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47004,47004,Internationals SC ECNL RL G08/07,Internationals SC,68223,68223,NWI Lions United ECNL RL G08/07,NWI Lions United,,,2026-04-18,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,,,2026-04-18,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
tgs,2025-12-12T17:22:22.166384+00:00_11588f,3951,Event 3951,33060,2008,u18,Girls,47027,47027,Ohio Premier ECNL RL G08/07,Ohio Premier,47034,47034,Pittsburgh Riverhounds ECNL RL G08/07,Pittsburgh Riverhounds,,,2026-04-18,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3951,2025-12-12T17:22:22.166384+00:00
