provider,scrape_run_id,event_id,event_name,schedule_id,age_year,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2025-10-12,10:00:00,H,2,0,W,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2025-10-12,10:00:00,A,0,2,L,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,116322,116322,Union 10 FC ECNL RL B09,Union 10 FC,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2025-10-12,16:00:00,H,1,3,L,field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,116322,116322,Union 10 FC ECNL RL B09,Union 10 FC,2025-10-12,16:00:00,A,3,1,W,field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2025-10-18,14:00:00,H,4,2,W,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2025-10-18,14:00:00,A,2,4,L,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2025-10-19,10:00:00,H,8,0,W,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2025-10-19,10:00:00,A,0,8,L,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,116322,116322,Union 10 FC ECNL RL B09,Union 10 FC,2025-11-09,11:00:00,H,12,2,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,116322,116322,Union 10 FC ECNL RL B09,Union 10 FC,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2025-11-09,11:00:00,A,2,12,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2025-12-14,12:00:00,H,,,U,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2025-12-14,12:00:00,A,,,U,Field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2026-03-07,13:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2026-03-07,13:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2026-03-14,11:00:00,H,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2026-03-14,11:00:00,A,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2026-03-14,16:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2026-03-14,16:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2026-03-15,11:00:00,H,,,U,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2026-03-15,11:00:00,A,,,U,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2026-03-15,17:00:00,H,,,U,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2026-03-15,17:00:00,A,,,U,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2026-03-28,00:00:00,H,,,U,,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2026-03-28,00:00:00,A,,,U,,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2026-03-28,11:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2026-03-28,11:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2026-03-28,16:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2026-03-28,16:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2026-03-29,11:00:00,H,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2026-03-29,11:00:00,A,,,U,field 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,2026-04-18,16:00:00,H,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111112,111112,Gulf Coast United FC ECNL RL B09,Gulf Coast United FC,80129,80129,Coastal Rush ECNL RL B09,Coastal Rush,2026-04-18,16:00:00,A,,,U,Stadium,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2026-04-25,10:00:00,H,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2026-04-25,10:00:00,A,,,U,Field 8,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2026-04-25,13:00:00,H,,,U,Field 18,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2026-04-25,13:00:00,A,,,U,Field 18,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,2026-04-26,10:00:00,H,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114699,114699,MSC Lakers  ECNL RL B09,Mandeville Soccer Club,111782,111782,Louisiana Fire Soccer Club ECNL RL B09,Louisiana Fire Soccer Club,2026-04-26,10:00:00,A,,,U,Field 7,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,2026-04-26,14:00:00,H,,,U,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32438,2009,Boys,113807,113807,LA Krewe Rush ECNL RL B09,LA Krewe Rush,114970,114970,Hattiesburg FC ECNL RL B09,Hattiesburg FC,2026-04-26,14:00:00,A,,,U,field 17,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-08-23,09:00:00,H,0,9,L,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-08-23,09:00:00,A,9,0,W,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-08-23,09:00:00,H,2,0,W,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-08-23,09:00:00,A,0,2,L,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-08-24,10:00:00,H,1,2,L,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-08-24,10:00:00,A,2,1,W,Field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-08-24,11:00:00,H,1,3,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-08-24,11:00:00,A,3,1,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-09-06,12:00:00,H,1,3,L,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-09-06,12:00:00,A,3,1,W,field 15,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-09-06,13:00:00,H,0,4,L,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-09-06,13:00:00,A,4,0,W,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-09-07,17:00:00,H,1,3,L,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-09-07,17:00:00,A,3,1,W,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-09-13,11:00:00,H,1,6,L,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-09-13,11:00:00,A,6,1,W,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-09-13,11:00:00,H,4,0,W,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-09-13,11:00:00,A,0,4,L,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-09-13,12:00:00,H,3,0,W,field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-09-13,12:00:00,A,0,3,L,field 3,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-09-14,11:00:00,H,2,2,D,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-09-14,11:00:00,A,2,2,D,Purple 1,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,2025-09-14,12:00:00,H,0,10,L,field 16,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,80128,80128,Coastal Rush ECNL RL B10,Coastal Rush,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-09-14,12:00:00,A,10,0,W,field 16,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-09-14,15:00:00,H,1,4,L,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-09-14,15:00:00,A,4,1,W,field 2,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-09-27,14:00:00,H,3,2,W,field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-09-27,14:00:00,A,2,3,L,field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,2025-09-28,13:00:00,H,7,0,W,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,111777,111777,Louisiana Fire Soccer Club ECNL RL B10,Louisiana Fire Soccer Club,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-09-28,13:00:00,A,0,7,L,Field 4,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,2025-09-28,14:00:00,H,3,3,D,field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,115896,115896,MSC Lakers ECNL RL B10,Mandeville Soccer Club,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,2025-09-28,14:00:00,A,3,3,D,field 5,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,2025-10-04,11:00:00,H,4,0,W,Field 6- Turf,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,114971,114971,Hattiesburg FC ECNL RL B10,Hattiesburg FC,113805,113805,LA Krewe Rush ECNL RL B10,LA Krewe Rush,2025-10-04,11:00:00,A,0,4,L,Field 6- Turf,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
tgs,2025-12-11T22:25:53.594711+00:00_56f584,3900,Event 3900,32441,2010,Boys,116323,116323,Union 10 FC ECNL RL B10,Union 10 FC,111113,111113,Gulf Coast United FC ECNL RL B10,Gulf Coast United FC,2025-10-04,12:00:00,H,1,1,D,Field 1 Village Park,https://public.totalglobalsports.com/public/event/3900,2025-12-11T22:25:53.594711+00:00
