scrape_run_id,event_id,schedule_id,age_year,gender,team_id,team_id_source,team_name,opponent_id,opponent_id_source,opponent_name,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,2025-12-06T15:15:00,15:15:00,H,2,3,L,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,2025-12-06T15:15:00,15:15:00,A,3,2,W,Field 2 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,2025-12-07T10:30:00,10:30:00,H,1,0,W,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:22dd3b03cc70,tgs:22dd3b03cc70,Indie Chicas Soccer Club - U13-2013 BLACK,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,2025-12-07T10:30:00,10:30:00,A,0,1,L,Field 13 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,2025-12-07T10:30:00,10:30:00,H,1,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,tgs:1a0b1cb514ab,tgs:1a0b1cb514ab,No Club Selection - NW ELITE 2013 Girls,2025-12-07T10:30:00,10:30:00,A,3,1,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,2025-12-07T14:30:00,14:30:00,H,3,2,W,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35484,2013,G,tgs:6d0da93d69f7,tgs:6d0da93d69f7,Westy Soccer Club - 2013G Elite,tgs:3f7c5f6e4315,tgs:3f7c5f6e4315,Stanford Strikers 13G ECNL-RL,2025-12-07T14:30:00,14:30:00,A,2,3,L,Field 17 (11 v 11),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,2025-12-06T07:45:00,07:45:00,H,1,0,W,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-06T07:45:00,07:45:00,A,0,1,L,Field C (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-06T07:45:00,07:45:00,H,3,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),2025-12-06T07:45:00,07:45:00,A,1,3,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-06T08:50:00,08:50:00,H,2,1,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,2025-12-06T08:50:00,08:50:00,A,1,2,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),2025-12-06T12:05:00,12:05:00,H,4,0,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,2025-12-06T12:05:00,12:05:00,A,0,4,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-06T12:05:00,12:05:00,H,1,2,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,2025-12-06T12:05:00,12:05:00,A,2,1,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-06T13:25:00,13:25:00,H,0,7,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-06T13:25:00,13:25:00,A,7,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,2025-12-07T08:00:00,08:00:00,H,3,0,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-07T08:00:00,08:00:00,A,0,3,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,2025-12-07T08:15:00,08:15:00,H,11,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:09beaaa095ef,tgs:09beaaa095ef,Phoenix Rising FC - PRFC Scottsdale 14G Pre-ECNL,tgs:525c25c0cbbc,tgs:525c25c0cbbc,San Diego Surf Academy Girls 2015 (Hoyos),2025-12-07T08:15:00,08:15:00,A,0,11,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,2025-12-07T09:20:00,09:20:00,H,1,2,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:fe434621bdd7,tgs:fe434621bdd7,SDSC Surf - 14G PRE-GA,tgs:6c740bcf6e6b,tgs:6c740bcf6e6b,San Diego Surf Academy Girls 2014 (Moore),2025-12-07T09:20:00,09:20:00,A,2,1,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,2025-12-07T12:40:00,12:40:00,H,5,4,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35455,2014,G,tgs:35ec47638ccc,tgs:35ec47638ccc,CDA Slammers FC HB - HB G14 O'Brien,tgs:be06637312cf,tgs:be06637312cf,Beach FC  (CA) - Beach 2015G South Bay Souza,2025-12-07T12:40:00,12:40:00,A,4,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,2025-12-06T09:05:00,09:05:00,H,0,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,2025-12-06T09:05:00,09:05:00,A,5,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),2025-12-06T10:10:00,10:10:00,H,5,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,2025-12-06T10:10:00,10:10:00,A,0,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,2025-12-06T11:00:00,11:00:00,H,1,1,D,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,2025-12-06T11:00:00,11:00:00,A,1,1,D,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,2025-12-06T14:15:00,14:15:00,H,3,0,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,2025-12-06T14:15:00,14:15:00,A,0,3,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,2025-12-06T14:30:00,14:30:00,H,6,0,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,2025-12-06T14:30:00,14:30:00,A,0,6,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,2025-12-06T15:20:00,15:20:00,H,0,4,L,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),2025-12-06T15:20:00,15:20:00,A,4,0,W,Field D (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,2025-12-07T08:15:00,08:15:00,H,1,1,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,tgs:63286b6812d4,tgs:63286b6812d4,Eagles Soccer Club - 2014 Eagles White,2025-12-07T08:15:00,08:15:00,A,1,1,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,2025-12-07T09:20:00,09:20:00,H,2,2,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8ca95985f546,tgs:8ca95985f546,Phoenix Rising FC - Scottsdale14G Predator,tgs:4bf5aa289962,tgs:4bf5aa289962,San Diego Surf Academy Girls 2014 (Esparza),2025-12-07T09:20:00,09:20:00,A,2,2,D,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,2025-12-07T09:20:00,09:20:00,H,2,1,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:bcc2fbc553dc,tgs:bcc2fbc553dc,Arizona Arsenal - Arsenal Pre-ECNL RL G14,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,2025-12-07T09:20:00,09:20:00,A,1,2,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,2025-12-07T12:35:00,12:35:00,H,0,0,D,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35469,2014,G,tgs:a104502d6f61,tgs:a104502d6f61,So Cal Blues SC - 14 Lee White,tgs:8f6f1129a0c1,tgs:8f6f1129a0c1,Albion SC Riverside - ALBION SC Riverside G14 Acad,2025-12-07T12:35:00,12:35:00,A,0,0,D,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,2025-12-06T08:00:00,08:00:00,H,2,1,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,2025-12-06T08:00:00,08:00:00,A,1,2,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL ,2025-12-06T08:50:00,08:50:00,H,2,3,L,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL ,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,2025-12-06T08:50:00,08:50:00,A,3,2,W,Field E (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:e7fbcbe4cb9e,tgs:e7fbcbe4cb9e,San Diego Surf - Academy Girls 2015 (Kim),tgs:5c5eaf83d020,tgs:5c5eaf83d020,Beach FC  (CA) - SB G2015 Ortega,2025-12-06T09:55:00,09:55:00,H,3,1,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:5c5eaf83d020,tgs:5c5eaf83d020,Beach FC  (CA) - SB G2015 Ortega,tgs:e7fbcbe4cb9e,tgs:e7fbcbe4cb9e,San Diego Surf - Academy Girls 2015 (Kim),2025-12-06T09:55:00,09:55:00,A,1,3,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:71a05870bb14,tgs:71a05870bb14,CDA Slammers FC HB - 2015 Elite Crowley,tgs:a6a5b606976e,tgs:a6a5b606976e,Albion SC San Diego - Albion SCSan Diego G15 Pre-G,2025-12-06T11:00:00,11:00:00,H,1,0,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:a6a5b606976e,tgs:a6a5b606976e,Albion SC San Diego - Albion SCSan Diego G15 Pre-G,tgs:71a05870bb14,tgs:71a05870bb14,CDA Slammers FC HB - 2015 Elite Crowley,2025-12-06T11:00:00,11:00:00,A,0,1,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,2025-12-06T12:20:00,12:20:00,H,5,1,W,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:303d95b5fda1,tgs:303d95b5fda1,San Diego Surf - SD Surf Academy Girls 2015 (Darby,tgs:7af8415027b2,tgs:7af8415027b2,Legends FC - Legends FC G15,2025-12-06T12:20:00,12:20:00,A,1,5,L,Field 14 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:a6a5b606976e,tgs:a6a5b606976e,Albion SC San Diego - Albion SCSan Diego G15 Pre-G,tgs:e7fbcbe4cb9e,tgs:e7fbcbe4cb9e,San Diego Surf - Academy Girls 2015 (Kim),2025-12-06T13:10:00,13:10:00,H,4,0,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:e7fbcbe4cb9e,tgs:e7fbcbe4cb9e,San Diego Surf - Academy Girls 2015 (Kim),tgs:a6a5b606976e,tgs:a6a5b606976e,Albion SC San Diego - Albion SCSan Diego G15 Pre-G,2025-12-06T13:10:00,13:10:00,A,0,4,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL ,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,2025-12-06T13:25:00,13:25:00,H,4,2,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:f644297feca3,tgs:f644297feca3,Slammers FC HB Koge - Pre-ECNL G15,tgs:37aa907a89a2,tgs:37aa907a89a2,Rebels SC - G2015 Rebels PreECNL ,2025-12-06T13:25:00,13:25:00,A,2,4,L,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:5c5eaf83d020,tgs:5c5eaf83d020,Beach FC  (CA) - SB G2015 Ortega,tgs:71a05870bb14,tgs:71a05870bb14,CDA Slammers FC HB - 2015 Elite Crowley,2025-12-06T15:20:00,15:20:00,H,3,1,W,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:71a05870bb14,tgs:71a05870bb14,CDA Slammers FC HB - 2015 Elite Crowley,tgs:5c5eaf83d020,tgs:5c5eaf83d020,Beach FC  (CA) - SB G2015 Ortega,2025-12-06T15:20:00,15:20:00,A,1,3,L,Field F (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
2025-12-11T03:46:43.837100+00:00_880f96,4067,35454,2015,G,tgs:e7fbcbe4cb9e,tgs:e7fbcbe4cb9e,San Diego Surf - Academy Girls 2015 (Kim),tgs:71a05870bb14,tgs:71a05870bb14,CDA Slammers FC HB - 2015 Elite Crowley,2025-12-07T10:25:00,10:25:00,H,1,0,W,Field 16 (9 v 9),https://public.totalglobalsports.com/public/event/4067,2025-12-11T03:46:43.837100+00:00
