provider,scrape_run_id,event_id,event_name,schedule_id,age_year,age_group,gender,team_id,team_id_source,team_name,club_name,opponent_id,opponent_id_source,opponent_name,opponent_club_name,state,state_code,game_date,game_time,home_away,goals_for,goals_against,result,venue,source_url,scraped_at
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,,,2025-09-13,17:15:00,H,4,0,W,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-09-13,17:15:00,A,0,4,L,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-09-14,08:00:00,H,2,2,D,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-09-14,08:00:00,A,2,2,D,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,,,2025-09-14,15:00:00,H,0,2,L,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-09-14,15:00:00,A,2,0,W,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,,,2025-09-14,17:15:00,H,2,0,W,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,,,2025-09-14,17:15:00,A,0,2,L,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,,,2025-09-20,09:00:00,H,2,1,W,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,,,2025-09-20,09:00:00,A,1,2,L,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-09-20,09:00:00,H,3,0,W,Field 6,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,,,2025-09-20,09:00:00,A,0,3,L,Field 6,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-09-20,12:30:00,H,4,0,W,Field 7,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-09-20,12:30:00,A,0,4,L,Field 7,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-09-21,08:00:00,H,0,4,L,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,,,2025-09-21,08:00:00,A,4,0,W,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-09-21,08:30:00,H,1,2,L,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-09-21,08:30:00,A,2,1,W,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,,,2025-09-27,08:00:00,H,3,1,W,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-09-27,08:00:00,A,1,3,L,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,,,2025-09-27,15:00:00,H,6,1,W,field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,,,2025-09-27,15:00:00,A,1,6,L,field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),,,2025-09-27,17:00:00,H,0,2,L,Field 6,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-09-27,17:00:00,A,2,0,W,Field 6,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,,,2025-09-27,17:15:00,H,3,1,W,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-09-27,17:15:00,A,1,3,L,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-09-28,15:00:00,H,0,6,L,Field 1 - Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-09-28,15:00:00,A,6,0,W,Field 1 - Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-10-04,09:00:00,H,1,0,W,Field 5,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,,,2025-10-04,09:00:00,A,0,1,L,Field 5,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-10-04,15:00:00,H,1,1,D,Field B,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,,,2025-10-04,15:00:00,A,1,1,D,Field B,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-10-04,17:15:00,H,2,3,L,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,,,2025-10-04,17:15:00,A,3,2,W,Field 15,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-10-05,09:00:00,H,2,2,D,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-10-05,09:00:00,A,2,2,D,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-10-05,12:00:00,H,1,4,L,field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-10-05,12:00:00,A,4,1,W,field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,,,2025-10-11,09:00:00,H,1,2,L,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),,,2025-10-11,09:00:00,A,2,1,W,Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-10-12,08:00:00,H,,,U,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,,,2025-10-12,08:00:00,A,,,U,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-10-12,11:00:00,H,3,0,W,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),,,2025-10-12,11:00:00,A,0,3,L,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,,,2025-10-18,08:00:00,H,0,4,L,Field 5,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89525,89525,Slammers FC HB Koge ECNL RL S.Cal G08/07,Slammers FC HB Koge,113054,113054,LV Heat Surf ECNL RL S.Cal G08/07,Las Vegas Heat Surf SC,,,2025-10-18,08:00:00,A,4,0,W,Field 5,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,,,2025-10-18,09:00:00,H,3,0,W,Field 21,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-10-18,09:00:00,A,0,3,L,Field 21,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,,,2025-10-18,09:00:00,H,5,0,W,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95098,95098,San Diego Surf ECNL RL S.Cal G08/07,San Diego Surf,95405,95405,Legends FC ECNL RL S.Cal G08/07,Legends FC,,,2025-10-18,09:00:00,A,0,5,L,Field 1,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),,,2025-10-18,10:45:00,H,2,3,L,Upper Grass,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,94880,94880,Beach FC (CA) ECNL RL S.Cal G08/07,Beach FC  (CA),80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-10-18,10:45:00,A,3,2,W,Upper Grass,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,,,2025-10-19,17:15:00,H,0,2,L,Field 1 - Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,95273,95273,Sporting CA USA ECNL RL S.Cal G08/07,Sporting CA USA,117172,117172,Legends FC San Diego ECNL RL S.Cal G08/07,Legends FC SD (DMCV),,,2025-10-19,17:15:00,A,2,0,W,Field 1 - Stadium,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,,,2025-10-25,09:00:00,H,1,0,W,Field 21,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,112213,112213,Pateadores ECNL RL S.Cal G07/08,Pateadores,96832,96832,So Cal Blues SC ECNL RL SoCal G08/07,So Cal Blues SC,,,2025-10-25,09:00:00,A,0,1,L,Field 21,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,,,2025-10-25,14:15:00,H,0,1,L,Turf Field,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
tgs,2025-12-12T17:48:39.608611+00:00_ff6db3,3953,Event 3953,33073,2008,u18,Girls,80931,80931,Rebels SC ECNL RL S.Cal G08/07,Rebels SC,89531,89531,SLAMMERS FC ECNL RL S.Cal G08,SLAMMERS FC,,,2025-10-25,14:15:00,A,1,0,W,Turf Field,https://public.totalglobalsports.com/public/event/3953,2025-12-12T17:48:39.608611+00:00
