team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,modular11_alias
1fb98d71-83ae-4ab3-b583-39b3e284d41d,B12 Black,FC Edmonds,255850,,u14,Male,WA,Washington,,FALSE,
e12fac84-db3a-412e-b95d-9ef5d0289f2b,B12 Yellow,FC Edmonds,255847,,u14,Male,WA,Washington,,FALSE,
74ecf1a5-3f6e-4780-8a92-aaaf20d280d5,FME SC B11 Blue,Fife Milton Edgewood JSC,575206,,U15,Male,WA,Washington,,FALSE,
f634c40a-47f5-4e7f-b500-2ab125921fb0,Gala FC 2012/13 RED (24/25),Gala FC,508792,,u14,Male,WA,Washington,2012,FALSE,
0beed91e-fb4d-457a-934d-fa98488b04f5,Granite FC B2012,Granite Falls YSC,485840,,u14,Male,WA,Washington,,FALSE,
22ebec64-8c96-49dc-971d-3b08e30b1b19,Harbor Premier B12 Green A,Harbor FC,250578,,u14,Male,WA,Washington,,FALSE,
cd6e72c5-03f7-4e1d-821b-a0a7198466fd,Harbor Premier B12/13 White B,Harbor FC,272268,,u14,Male,WA,Washington,,FALSE,
0b6fec87-a473-45e3-ab80-28681c073f94,HPFC Heat B2012 Red,Highline Premier FC,113284,,u14,Male,WA,Washington,,FALSE,
0f60bcc9-577e-42d9-8805-8f68d3a67242,HPFC Heat B2012 Blue,Highline Premier FC,113283,,u14,Male,WA,Washington,,FALSE,
5f2a9676-76e4-4602-a76c-bf7cc2019433,B12 Blue Heat,Highline Premier FC,112088,,u14,Male,WA,Washington,,FALSE,
08bbfda0-507b-466e-b6d3-35069da98a0f,HSA Select B11A Bonaci,HSA Select,575210,,u14,Male,WA,Washington,,FALSE,
fbdb67a5-a5d4-418f-8b19-0724a5c5fe84,J&S Othello United FC B12/13 Solorio,J&S Futbol Academy,456013,,u14,Male,WA,Washington,,FALSE,
143b35be-8191-4a16-b2a7-389b22f92556,J&S Othello United FC B12/13 Garcia,J&S Futbol Academy,263397,,u14,Male,WA,Washington,,FALSE,
220b99e3-1f07-411b-93d7-23cc50c2b43c,Irish B12 Lions,Jr. Irish Soccer Club,436558,,u14,Male,WA,Washington,,FALSE,
ece2b7e9-933e-467a-8989-6e9351a6c131,JRS Academy,JRS Academy,482877,,u14,Male,WA,Washington,,FALSE,
c1a4bc9a-a29a-429e-b4f8-9f73498bd6d2,Kitsap Alliance FC B2012 Blue,Kitsap Alliance FC,373628,,u14,Male,WA,Washington,,FALSE,
dedd4cbe-33f0-4dad-8f33-9f206d01b5b3,Lake Chelan FC B2012,Lake Chelan FC,261996,,u14,Male,WA,Washington,,FALSE,
dc27746d-1586-46f6-b22b-753be6d77235,Lake Hills Select B11 Karls,Lake Hills YSC,575220,,u15,Male,WA,Washington,,FALSE,
8aef9bd9-63bd-4188-99a1-202a880bc19d,LWPFC White Barracuda,Lake Washington Premier FC,,,u14,Male,WA,Washington,,FALSE,
1a1b99e7-23d8-4580-a0a1-389af64104cc,LWPFC White Barracudas B12,Lake Washington Premier FC,113960,,u14,Male,WA,Washington,,FALSE,
9180b951-f52b-44a5-af6a-f45c0e5e8e57,Warriors B12 Bravo,Little Warriors Sports Academy,499215,,u14,Male,WA,Washington,,FALSE,
239e2bec-967d-4baf-a385-e0f222fa2074,Warriors B12 Attack,Little Warriors Sports Academy,499214,,u14,Male,WA,Washington,,FALSE,
fd341979-a72f-4191-a4a4-b0e94f3f0244,LFC IA WA B12-2,Liverpool Football Club International Academy - Washington,91623,,u14,Male,WA,Washington,,FALSE,
5b5f8f61-a4b5-4fb1-b03d-50e829c04b4c,LFC IA WA B12 EA,Liverpool Football Club International Academy - Washington,91622,,u14,Male,WA,Washington,,FALSE,
64405bdf-1547-41f6-81ae-ba216a364a08,LFC IA WA B12-3,Liverpool Football Club International Academy - Washington,91624,,u14,Male,WA,Washington,,FALSE,
2e4cd8e0-8200-4a66-bd68-8af5194aae04,LFC IA WA Grassroots B12,Liverpool Football Club International Academy - Washington,251480,,u14,Male,WA,Washington,,FALSE,
14671978-f5b5-4b9a-a159-3fddaa087e67,B12 Red,Mt. Rainier Futbol Club,,,u14,Male,WA,Washington,,FALSE,
a1a43f7c-4e89-4e50-bd03-7b3c56f69d1a,MT Rainier FC EA,Mt. Rainier Futbol Club,89051,,u14,Male,WA,Washington,,FALSE,
c0c867f5-3290-478c-be9f-4f2d7479de91,Mt. Rainier Futbol Club U14 AD,Mt. Rainier Futbol Club AD,894_U14_AD,AD,u14,Male,WA,Washington,,FALSE,894_U14_AD
f58e9a4f-2869-46fd-9519-339377f2cd98,Mukilteo FC B12 - Navy,Mukilteo Youth SC,360272,,u14,Male,WA,Washington,,FALSE,
22618195-a07c-47f9-bd7b-6f9eeb837f03,Nido Aguila Seattle B2012,Nido Aguila Seattle,149435,,u14,Male,WA,Washington,,FALSE,
01fbce56-c353-4647-80e0-8ed4601daccc,Norpoint FC '11-Blanco (Diablos Rojos),Norpoint SC,575207,,u14,Male,WA,Washington,,FALSE,
321325fe-b6c9-4f3a-a61c-330c1722420b,NCA Boys 2012,North County Alliance Football Club,100337,,u14,Male,WA,Washington,,FALSE,
4686a4aa-29c7-4806-9d03-60f11eb3ea90,NK Fury B12,North Kitsap Soccer Club,248135,,u14,Male,WA,Washington,,FALSE,
b1d90270-c84b-4cc8-a7f8-0d8c5f7740ba,Northlake Soccer Club Cyclones B12,Northlake Soccer Club,387848,,u14,Male,WA,Washington,,FALSE,
2863a96c-d5a2-4fb6-874f-a96680621516,NSC B11B,Northshore Select Club,575211,,U15,Male,WA,Washington,,FALSE,
c146797a-bc62-447f-8f86-8908a74aa4a2,NSC B11D,Northshore Select Club,575224,,U15,Male,WA,Washington,,FALSE,
19cb633a-1601-475b-93bb-a08d428ba37f,NSC B12A,Northshore Select Club,495178,,u14,Male,WA,Washington,,FALSE,
2213f43d-6ae4-407d-bbfd-11016e41b304,NSC B11C,Northshore Select Club,575217,,U15,Male,WA,Washington,,FALSE,
364e6d8b-5530-4a5a-9ee2-9ffe437a7aab,NSC B12 B,Northshore Select Club,617824,,u14,Male,WA,Washington,,FALSE,
75a38adc-4180-4495-aa84-bf5846170f35,NSC B12D,Northshore Select Club,,,u14,Male,WA,Washington,,FALSE,
e5193bc0-28b8-47fd-92c3-8a7bdd938642,NSC B12 B,Northshore Select Club,,,u14,Male,WA,Washington,,FALSE,
4c641d59-0529-4237-8941-fcf81ca22a15,NSC B12C,Northshore Select Club,,,u14,Male,WA,Washington,,FALSE,
562b2c89-8d22-4f0a-80d8-0c4e9769ef0e,NW United B12 Red,Northwest United FC,249475,,u14,Male,WA,Washington,,FALSE,
b8adc2b1-1260-43b8-b7ac-ac0540b50d47,NW United B11 Blk,Northwest United FC,607572,,U15,Male,WA,Washington,,FALSE,
847fac4c-ca7f-433e-8bc6-131c27276531,NW United B12 Blk,Northwest United FC,251621,,u14,Male,WA,Washington,,FALSE,
b7e27208-71f3-470c-9eca-7a0b4465edc8,NW United FC ECNL-RL B12,Northwest United FC,249476,,u14,Male,WA,Washington,,FALSE,
81ccf9a7-ae7d-4e0a-bdba-366634e828c6,ECNL RL B12,Northwest United FC,101051,,u14,Male,WA,Washington,,FALSE,
9c3bf575-4b95-42da-945e-6b08de109359,WW SURF - B11 Tacoma B,Western Washington Surf SC,606178,,U15,Male,WA,Washington,,FALSE,
9be0f7f9-29d8-4d0f-b85a-423f68a31335,WW SURF - LFC B11-2,NPSA,606183,,U15,Male,WA,Washington,,FALSE,
362df973-2f5a-4d16-9201-1483bcb6ad48,WW SURF - LFC B12 Pool,NPSA,606174,,u14,Male,WA,Washington,,FALSE,
88681da4-b819-42d7-8a1f-6f37073bedc0,WW SURF - LFC B11 EA,NPSA,606175,,U15,Male,WA,Washington,,FALSE,
2497a5cd-12f3-4ddf-8f06-c2dfd109f9e9,WW SURF B12 BOTHELL A,NPSA,95711,,u14,Male,WA,Washington,,FALSE,
f9fe7fb5-63fc-41cf-ad48-2d4c9e04a8f4,WW SURF B12 EASTSIDE B,NPSA,95702,,u14,Male,WA,Washington,,FALSE,
5ab1e3b8-8902-4946-89cf-09921ee830f1,WW SURF B12 ELITE B,NPSA,372216,,u14,Male,WA,Washington,,FALSE,
c33f4890-561a-4767-823e-9f8661b82b48,WW SURF B12 ISSAQUAH/SAMMAMISH A,NPSA,618172,,u14,Male,WA,Washington,,FALSE,
8f7535eb-bde8-47d1-8612-565ad998ef2e,WW SURF B12 PUYALLUP A,NPSA,204199,,u14,Male,WA,Washington,,FALSE,
64020e0c-8ac4-4841-9d2b-c6ba76d1c272,WW SURF B12 BELLEVUE A,NPSA,95691,,u14,Male,WA,Washington,,FALSE,
122b4962-26d8-4d5a-a876-2f29a74562c3,WW SURF B12 EASTSIDE A,NPSA,95698,,u14,Male,WA,Washington,,FALSE,
7dd5f83f-e320-45db-96b6-25f5be546970,WW SURF B12 Elite A,NPSA,358305,,u14,Male,WA,Washington,,FALSE,
e3df64a1-2151-4c7b-84c4-22d620dac919,WW SURF B12 ELITE CENTRAL MLS NEXT2,NPSA,623389,,u14,Male,WA,Washington,,FALSE,
0a9c5dbd-0f0b-4555-9c39-89864d8c0a95,WW SURF B12 MEDINA A,NPSA,95694,,u14,Male,WA,Washington,,FALSE,
bfd9e2de-4355-4ff8-9743-edd6ab3810dc,NWSC Deception FC B11,NWSC,575214,,u14,Male,WA,Washington,,FALSE,
879d5c66-56e3-4447-ae4d-51a7f8e90dd8,Pacific FC 12B Rapids,Pacific FC Washington,626719,,u14,Male,WA,Washington,,FALSE,
1f6989ff-1aa4-4938-996a-21d16b9ddd49,Pacific FC 12B Cyclones,Pacific FC Washington,626720,,u14,Male,WA,Washington,,FALSE,
cc720e7c-e16c-4db5-bf84-86016f1b67e7,PacNW SC ECNL RL B12,Pacific Northwest SC,94527,,u14,Male,WA,Washington,,FALSE,
283930c4-12d5-4477-ad5e-515e696ee4f1,PacNW B12 Blue,Pacific Northwest SC,110838,,u14,Male,WA,Washington,,FALSE,
a98c5c46-e2d4-437c-83fc-701a677bfad9,PacNW SC ECNL B12,Pacific Northwest SC,,,u14,Male,WA,Washington,,FALSE,
a399b6df-d5db-4c6c-8967-64c50b647e3a,PacNW B12 Maroon,Pacific Northwest SC,,,u14,Male,WA,Washington,,FALSE,
d93b4a8a-4c5b-4758-b05b-886ada662b98,PacNW B12 White,Pacific Northwest SC,370692,,u14,Male,WA,Washington,,FALSE,
994c7212-4b38-464d-9283-3fcc27a80227,PacNW B12 ECNL,Pacific Northwest SC,497477,,u14,Male,WA,Washington,,FALSE,
8ef9f1ef-a118-4fc9-a435-6bd3526d57c7,PacNW SC RL B10,Pacific Northwest SC,479490,,U16,Male,WA,Washington,,FALSE,
0739b56e-36f4-44a3-b38c-e20ea2f3bc44,B12 Blue,Pacific Northwest SC,96336,,u14,Male,WA,Washington,,FALSE,
4066d12d-bac2-41d6-bd5f-2d2a10687cec,PacNW B12 Gold,Pacific Northwest SC,370696,,u14,Male,WA,Washington,,FALSE,
a76e8f50-655a-4bae-9687-387bb05649a4,PacNW SC ECNL B12,Pacific Northwest SC,683281,,u14,Male,WA,Washington,,FALSE,
7bd3badb-a86b-480f-b53b-bf970119c86f,PSA Force B12 Black,Pilchuck Soccer Alliance,253735,,u14,Male,WA,Washington,,FALSE,
eb417748-f462-47a1-bb29-cbdfd1fba913,PSSC Cosmos FC B12 Black,Puget Sound Soccer Club,276447,,u14,Male,WA,Washington,,FALSE,
297ff26e-a471-46f3-baee-94f5656fd637,PSSC Cosmos Premier 2012,Puget Sound Soccer Club,606164,,u14,Male,WA,Washington,2012,FALSE,
70b0b6c8-4f09-46cd-9fbd-9017d6092d00,PSSC Cosmos Premier 2012,Puget Sound Soccer Club,,,u14,Male,WA,Washington,,FALSE,
1d341493-90da-4001-aa27-6211b744f1c5,RSA Elite B12 Black,Rainier Soccer Alliance,575059,,u14,Male,WA,Washington,,FALSE,
917dec06-b484-4f54-bea8-5582ab59ec01,SW Riptide,Riptide FC,437067,,u14,Male,WA,Washington,,FALSE,
14262f39-2dfe-47b6-a325-529966ef6459,Seattle Celtic B12 Bronze,Seattle Celtic,133699,,u14,Male,WA,Washington,,FALSE,
14e904ff-4b7b-4ee2-bece-a95c9666da3c,Seattle Celtic B12 Gold,Seattle Celtic,133697,,u14,Male,WA,Washington,,FALSE,
5669b9d7-8880-4a8b-962b-38e407f5a6b3,Seattle Celtic B12 Orange,Seattle Celtic,133688,,u14,Male,WA,Washington,,FALSE,
dd7189c4-0dc7-4485-99a6-15727f3bbdd6,Seattle Celtic B12 White,Seattle Celtic,502641,,u14,Male,WA,Washington,,FALSE,
e89c5da8-1b45-492d-b62b-1c0ca7ede28d,Seattle Celtic SC - B12 MLS Next,Seattle Celtic,683283,,u14,Male,WA,Washington,,FALSE,
71c5f790-64d1-4661-a52a-60eb97e829aa,Seattle Celtic B12 Black,Seattle Celtic,133696,,u14,Male,WA,Washington,,FALSE,
e1d8c742-8fb7-4a45-acfd-e56a7b2c3d1f,Seattle Celtic B12 Green,Seattle Celtic,133687,,u14,Male,WA,Washington,,FALSE,
c7168f13-13ba-4a6c-bae7-c479478aa06c,Seattle Celtic B12 Silver,Seattle Celtic,133698,,u14,Male,WA,Washington,,FALSE,
88929209-1277-4098-87f3-e2ae5b99157f,Seattle Celtic U14 AD,Seattle Celtic,902_U14_AD,AD,u14,Male,WA,,,FALSE,902_U14_AD
59aceae9-763f-4d86-84cb-307e61f71b0c,Seattle Celtic B12 EA,Seattle Celtic,133686,,u14,Male,WA,Washington,,FALSE,
80fac984-8aea-4404-a9f9-8f8cb354a1a9,SC - B12 MLS Next,Seattle Celtic,115079,,u14,Male,WA,Washington,,FALSE,
32197429-86d3-4be2-8668-3e3fffaccd81,SC - B12 EA,Seattle Celtic,,,u14,Male,WA,Washington,,FALSE,
fa3c1d8a-9b85-49bc-94e7-9e894b5cee75,Seattle United B12 Copa,Seattle United,251667,,u14,Male,WA,Washington,,FALSE,
aa19b33d-c8d2-4d58-b94c-60b7f37fad11,Seattle United B12 Tango B,Seattle United,515395,,u14,Male,WA,Washington,,FALSE,
d1e256b5-3e68-4927-a18b-97d2fbd7f647,Seattle United NW B12 Blue,Seattle United,246943,,u14,Male,WA,Washington,,FALSE,
14b55a65-59fc-43c2-a38f-f59fa7892095,Seattle United SH B11 Blue,Seattle United,575215,,u14,Male,WA,Washington,,FALSE,
4afa5ba0-c151-4036-9f5f-332dfc3ccc84,Seattle United ECNL B12,Seattle United,491770,,u14,Male,WA,Washington,,FALSE,
c4c2dbb9-22a2-447d-9968-0d3a747d0e7e,Seattle United FC Seattle United B12 ECNL,Seattle United,494202,,u14,Male,WA,Washington,,FALSE,
e1363f9c-462b-4a43-817e-84207d661d11,B12 Copa ECRL,Seattle United,248823,,u14,Male,WA,Washington,,FALSE,
639dd1cd-358c-4c49-802a-214d16b12cc4,Seattle United B 12 Tango B,Seattle United,515431,,u14,Male,WA,Washington,,FALSE,
28a0892f-40d7-4c2f-9a56-369f0be52af5,Seattle United B12 Samba,Seattle United,505795,,u14,Male,WA,Washington,,FALSE,
3875a977-13b3-4425-bf86-38ba156e3631,B12 Tango,Seattle United,110462,,u14,Male,WA,Washington,,FALSE,
ba8d7196-ef0d-4e90-a6ce-54e674bed64c,B12 Copa,Seattle United,,,u14,Male,WA,Washington,,FALSE,
8655a8e5-09e7-45c9-b858-419bdf7bca6f,B12 Samba,Seattle United,,,u14,Male,WA,Washington,,FALSE,
4e756b03-c6b7-4c01-b03a-f47c605436c5,Seattle United ECNL RL,Seattle United,94796,,u14,Male,WA,Washington,,FALSE,
6bebf0a8-6488-453a-af49-a229f350013b,NW B12 Blue - Cohen,Seattle United,,,u14,Male,WA,Washington,,FALSE,
59bd398e-1573-4d1a-9658-4f47c3534373,SJS Elite B12 Olympus,Sequim Junior Soccer Club,250464,,u14,Male,WA,Washington,,FALSE,
ce8866c4-ed38-420b-9c6c-f5bc50a8447f,Sky River Pumas,Sky River SC,613147,,u14,Male,WA,Washington,,FALSE,
5e4d614f-1d23-498e-8d27-d0e59a337d90,Snohomish United B11 Black,Snohomish United,616966,,U15,Male,WA,Washington,,FALSE,
5a8e9b90-5e7b-4eac-b18a-5e64b9e29e40,Snohomish United B12 RL,Snohomish United,265716,,u14,Male,WA,Washington,,FALSE,
4b2ce822-1c88-448d-bb1b-867be884f448,Snohomish United B12 Black,Snohomish United,274748,,u14,Male,WA,Washington,,FALSE,
2f5c7df5-fe14-4e49-86ef-ac7f96d555dd,Snohomish United B12 ECNL,Snohomish United,254262,,u14,Male,WA,Washington,,FALSE,
4ab91f6e-442c-4214-b043-14873b13202a,B12 ECNL,Snohomish United,83173,,u14,Male,WA,Washington,,FALSE,
b8c7f1ab-b51a-457e-9e84-246a9e3e1501,Sound FC B12A,Sound FC,506208,,u14,Male,WA,Washington,,FALSE,
3782b05a-aa34-43a9-b8e7-09f1fb36987a,Sound FC B12C,Sound FC,389912,,u14,Male,WA,Washington,,FALSE,
18af09da-6abc-455f-b876-db101d1548f2,Sound FC U14 AD,Sound FC,1336_U14_AD,AD,u14,Male,WA,Washington,,FALSE,1336_U14_AD
c7a0d934-c7e9-44d8-998e-4e345e8e3eab,Sound FC B12B,Sound FC,381230,,u14,Male,WA,Washington,,FALSE,
8c872452-a0d9-479f-ac99-586e40baced4,B12-B,Sound FC,,,u14,Male,WA,Washington,,FALSE,
1fab93ab-fa13-4c6e-bfd1-cd57b6b3684b,SK United Boys 2012,South Kitsap Soccer Club,496783,,u14,Male,WA,Washington,2012,FALSE,
af6b2be3-1e33-4430-85b9-d569cc6cb4ad,SK United - B2012-13 White A,South Kitsap Soccer Club - SK United,,,u14,Male,WA,,2012,FALSE,
72340c53-1f27-46ba-9385-e81b2e7bb39c,STU B11 Evolution Sanchez G,South Tacoma United Soccer Club,613145,,u14,Male,WA,Washington,,FALSE,
e34f4c63-2b09-42c6-9dbc-9a3c17622b11,Southlake Select B11 City FC Black,Southlake FC,575208,,u14,Male,WA,Washington,,FALSE,
76d1cad2-2c68-480e-9924-bcaa06c674cb,Southlake Select B12 SHB,Southlake FC,386772,,u14,Male,WA,Washington,,FALSE,
4364fcdc-8cc9-4ea5-a486-cafc84deb86d,Southlake Select Red,Southlake FC,254756,,u14,Male,WA,Washington,,FALSE,
8618296a-6e0a-499f-88f1-6a701dfacdb9,Southlake Select B11/12 City FC Red,Southlake FC,575218,,u14,Male,WA,Washington,,FALSE,
6f6f615b-2a3c-49f5-b760-a82192eb3a48,Sozo FC Boys 2012 Gold Gallegos,Sozo FC,501830,,u14,Male,WA,Washington,,FALSE,
4c38c460-49d3-4e93-a181-b62cdc72b81c,B12 Silver,Sparta Tacoma,369798,,u14,Male,WA,Washington,,FALSE,
95d8f083-6bb2-4ee2-ab64-9c30e679ea21,B12 White,Sparta Tacoma,106874,,u14,Male,WA,Washington,,FALSE,
44d5efca-f3b2-4ccb-950e-d3c9af540a07,B12 Red,Sparta Tacoma,106872,,u14,Male,WA,Washington,,FALSE,
1af3990a-4d97-45ae-8232-739b6377f762,B12 Silver,Sparta Tacoma,,,u14,Male,WA,Washington,,FALSE,
7d735934-60af-465a-a213-fd0095e01b4c,Spokane Shadow B2012 Rave,Spokane Shadow,405901,,u14,Male,WA,Washington,,FALSE,
22630c4e-2361-4a31-bff3-5c760f2a5084,Spokane Sounders Shadow- B2012 ECNL RL,Spokane Shadow,566342,,u14,Male,WA,Washington,,FALSE,
b30afc4c-5dc2-4b6e-a4a0-d0e4484e77fc,Spokane Sounders B2012 Pre ECNL Palladino,Spokane Shadow,405919,,u14,Male,WA,Washington,,FALSE,
b0e079a4-0e60-4cfd-93be-68a21300a2b4,ECNL RL B12,Spokane Shadow,95600,,u14,Male,WA,Washington,,FALSE,
b7639e10-8d89-4250-965f-b1e556debbc5,B12 Rave,Spokane Shadow,116502,,u14,Male,WA,Washington,,FALSE,
cbb1411b-bdd4-4269-babb-416981be714d,3RSC B12 Gray,Three Rivers Soccer Club,269674,,u14,Male,WA,Washington,,FALSE,
2053ca9b-7ccd-44a3-b3a7-589d9f83116f,3RSC B12 Oregon,Three Rivers Soccer Club,404698,,u14,Male,WA,Washington,,FALSE,
722009f0-2e18-4bbf-9116-b56b54070d03,3RSC ECNL RL B11,Three Rivers Soccer Club,575865,,u15,Male,WA,Washington,,FALSE,
73d0cd71-78b9-4c25-a40c-018501151f2a,3RSC B12 Black,Three Rivers Soccer Club,269667,,u14,Male,WA,Washington,,FALSE,
db3f2c93-9888-4d53-a642-1a066a61d4d9,3RSC B12 Neon,Three Rivers Soccer Club,269672,,u14,Male,WA,Washington,,FALSE,
c791f88a-53af-40d5-a8b0-d645f7d507eb,3RSC B12 White,Three Rivers Soccer Club,269670,,u14,Male,WA,Washington,,FALSE,
44a8669c-53c5-48e5-b098-387380963182,B12 Copa Woodruff,Three Rivers Soccer Club,,,u14,Male,WA,Washington,,FALSE,
95f5e64e-3fd8-4518-8d43-624bf35f8b1e,Copa DeCoria,Three Rivers Soccer Club,117816,,u14,Male,WA,Washington,,FALSE,
