team_id_master,team_name,club_name,alias,age_group,gender,state_code,state,birth_year,is_deprecated,division,modular11_alias
670a0a35-5930-474c-8b56-df0171eaa8aa,SC Wave U14 HD,SC Wave,473_U14_HD,u14,Male,WI,Wisconsin,,FALSE,HD,
64e37f96-622d-4750-ac58-c830c2dbf83e,SC Wave 2012 Boys NAL,SC Wave,512369,u14,Male,WI,Wisconsin,,FALSE,,
b461c269-5774-4d78-b60a-e7786bc33edc,SC WAVE NEW BERLIN ELITE 2012 BOYS,SC Wave,391776,u14,Male,WI,Wisconsin,,FALSE,,
5ab6b278-3ceb-4a1e-91fb-74fa7362e879,SC Wave Titletown Elite 2012 Boys,SC Wave,391892,u14,Male,WI,Wisconsin,,FALSE,,
7472a16a-8623-4858-8f98-27c5d004adde,SC Wave Germantown Elite 2012 Boys Yellow,SC Wave,392103,u14,Male,WI,Wisconsin,,FALSE,,
bb19d5ac-ee08-4d4f-b3a5-c25bdfc47c6d,SC Wave U14 AD,SC Wave,473_U14_AD,u14,Male,WI,Wisconsin,,FALSE,AD,
483a36b1-178e-4aca-874c-31e90c6d51f4,Street Dreams 2012B Blue,Soccer Across America,393081,u14,Male,WI,Wisconsin,,FALSE,,
f4d152f0-7246-423a-bdc6-e799042b2208,occer Club of Reedsburg - U14 Boys Blue,Soccer Club Of Reedsburg,577349,u14,Male,WI,Wisconsin,,FALSE,,
751340af-f343-4b60-b61a-1a9cb8fc6184,Sonic Sport Club 2012 - Fire,Sonic Sport Club,470806,u14,Male,WI,Wisconsin,,FALSE,,
a87d7674-6662-441a-8190-89a1154f494d,Stoughton Area Youth Soccer Association - U14B Viking Boys,Stoughton Area Youth Soccer Association,577359,u14,Male,WI,Wisconsin,,FALSE,,
05cc87d1-e0f5-4b3d-8c40-1240ebe7a0fc,U14 Blue Hidalgo MKE Street Dreams,Street Dreams Soccer Academy,622438,u14,Male,WI,Wisconsin,,FALSE,,
2b8ed586-3d73-41a0-9f54-bba1651aec4b,14UB Black,Sugar River SC,682744,u14,Male,WI,Wisconsin,,FALSE,,
c0088c8b-9eb4-4325-8a91-c17bb69853fd,SPSC 2012B White,Sun Prairie SC,231303,u14,Male,WI,Wisconsin,,FALSE,,
5c2304af-7420-4303-b696-842a9d72093c,Sun Prairie Soccer Club - 14U Boys Red,Sun Prairie SC,577353,u14,Male,WI,Wisconsin,,FALSE,,
a26d7379-e06c-48d8-8837-f52690f10424,Watertown Soccer Club - Scorpions,Watertown Soccer Club,577348,u14,Male,WI,Wisconsin,,FALSE,,
556c3f6d-46a4-410e-aaa9-add5f2b2186a,Waunakee Area Soccer Club - WASC U14 Boys,Waunakee Area Soccer Club,577350,u14,Male,WI,Wisconsin,,FALSE,,
5e0969ab-921c-4fc3-bc2f-af415d33bf1b,2012B WWFC,Western Wisconsin Soccer,152010,u14,Male,WI,Wisconsin,,FALSE,,
40321e9b-5f3e-4590-85e5-ea90152332f2,WIUFC 2012 Boys Elite North,Wisconsin United FC,280824,u14,Male,WI,Wisconsin,,FALSE,,
ae3fcef5-70f9-4582-b43d-1a03385474af,WIUFC 2012 Boys Premier,Wisconsin United FC,388842,u14,Male,WI,Wisconsin,,FALSE,,
09e23852-d90b-445b-9995-ebe00939ebbe,WIUFC 2012B Elite 1,Wisconsin United FC,682782,u14,Male,WI,Wisconsin,,FALSE,,
7e80747a-be43-4e1e-ad9a-b3139da928fc,Wisconsin United FC U14 AD,Wisconsin United FC,1320_U14_AD,u14,Male,WI,Wisconsin,,FALSE,AD,
babe91fb-ec91-43b0-84e1-00237658fe60,12U Boys Red,,405330,u14,Male,WI,Wisconsin,,FALSE,,
f21ed9c9-df4e-4f5e-afe6-2a443e5788fd,Lake Country FC 14UB Blue,,553723,u14,Male,WI,Wisconsin,,FALSE,,
889446d4-94d5-416f-bad5-5fd8e4db063e,Magic 14U Boys White,Magic Soccer Club,667786,u14,Male,WI,Wisconsin,,FALSE,,
f1602c45-238b-4a74-8dea-42e2bab43d2d,McFarland SC U13 Boys,,604313,u14,Male,WI,Wisconsin,,FALSE,,
eaffe997-391b-4787-99bc-89354b10309d,McFarland U14B 2012 White,,649616,u14,Male,WI,Wisconsin,,FALSE,,
da915a75-9973-430d-98bb-19071e782146,MGFC U14b Blue,,430907,u14,Male,WI,Wisconsin,,FALSE,,
3bf94076-84c8-4e31-8f1d-f3f8999039e3,OSC 14U Boys Orange,,639709,u14,Male,WI,Wisconsin,,FALSE,,
8aae19f2-3d7e-4688-9533-e4e305efb34a,Regent Azzurri U14,,535004,u14,Male,WI,Wisconsin,,FALSE,,
c78ef94f-0616-455c-b26f-58b8edfba4bc,SCSC 2012 GOLD,,474204,u14,Male,WI,Wisconsin,,FALSE,,
ba8d2638-5ae4-4ca8-8245-11dc69021185,Sugar River Raiders,Sugar River SC,669229,u14,Male,WI,Wisconsin,,FALSE,,
beadd845-44e0-4da3-be7d-c18b1aef32af,Sugar River U13B Sharks,Sugar River SC,549768,u14,Male,WI,Wisconsin,,FALSE,,
413074a0-45fb-4a10-bd65-2d9219353670,TikiTaka Academy,,533438,u14,Male,WI,Wisconsin,,FALSE,,
8c1c3aee-6029-4384-bd8e-bd7b489c08ae,Verona U12/3 Rampage,,405526,u14,Male,WI,Wisconsin,,FALSE,,
07f185f9-b586-419a-b5ca-2d989f236289,TikiTaka Academy 14U Boys,TikiTaka Academy,577372,u14,Male,WI,Wisconsin,,FALSE,,
3d47bd8a-dcdb-4581-affc-94524c2b52f4,Waunakee 2012B Purple,Waunakee Area Soccer Club,529962,u14,Male,WI,Wisconsin,2012,FALSE,,
0c63f9a4-40f1-481f-ad39-a0ffc538aa0d,Mt Horeb Vikings U13B Red Select,,533410,u14,Male,WI,Wisconsin,,FALSE,,
05f2c6ee-fdc0-42e8-93b0-8d804c3e676d,Rock SC Rush 2012 Boys,,557462,u14,Male,WI,Wisconsin,,FALSE,,
