team_id_master,team_name,club_name,alias,age_group,gender,state_code,state,birth_year,is_deprecated,division,modular11_alias
4e614b00-06e5-44b7-a386-200cb20701a6,CESA Triumph ECNL B12,Carolina Elite Soccer Academy,576738,u14,Male,SC,South Carolina,,FALSE,,
3bffaadd-b117-4d42-bc8d-c1122a6b9b1a,CESA 2012B NLSC (13U),Carolina Elite Soccer Academy,485428,u14,Male,SC,South Carolina,,FALSE,,
96ffeaf6-ed66-4b38-8303-f419e364b117,CESA 2012B USYS Select 1,Carolina Elite Soccer Academy,685768,u14,Male,SC,South Carolina,,FALSE,,
df7e6c87-24b9-44ce-b9c0-33dd75850677,CESA Triumph ECNL RL B12,Carolina Elite Soccer Academy,87397,u14,Male,SC,South Carolina,,FALSE,,
27536175-cfaf-4d60-836e-845d875a1a35,CESA Triumph ECNL B12,Carolina Elite Soccer Academy,87404,u14,Male,SC,South Carolina,,FALSE,,
7a11722f-bf86-4de5-8910-2455fcd15ac7,Carolina FC 2012 Boys Blue,Carolina FC,576747,u14,Male,SC,South Carolina,,FALSE,,
01402e70-08b3-4daf-89fc-db3f94ae236d,Carolina FC 2012 Boys Gold,Carolina FC,618217,u14,Male,SC,South Carolina,2012,FALSE,,
e39d1496-9fd9-432d-b844-e0daf38bfd39,CCFC 2012 Boys,Charleston City FC,618251,u14,Male,SC,South Carolina,2012,FALSE,,
9842c1ea-93b9-488e-90cd-5b277f75e16d,Charleston SC U14 AD,Charleston SC,1297_U14_AD,u14,Male,SC,,,FALSE,AD,
fe3c05c7-266f-4525-afa8-b3adbf9f69d8,CSC 12 Boys Yellow North,Charleston Soccer Club,187677,u14,Male,SC,South Carolina,,FALSE,,
f6ccfd07-73fa-4183-87b5-72972ac82632,CSC 12 Boys Navy North,Charleston Soccer Club,187676,u14,Male,SC,South Carolina,,FALSE,,
cecaa84c-af3f-4ce6-b2ff-6a18d42fea21,CSC 12 Boys NPL,Charleston Soccer Club,515666,u14,Male,SC,South Carolina,,FALSE,,
8e0f3c0d-f2bc-4f67-bdc0-c6ceb4d47e45,CSC 12 Boys Navy South E64RL,Charleston Soccer Club,524491,u14,Male,SC,South Carolina,,FALSE,,
6765fce3-8cd3-430c-b6db-22cddab5df2e,Charleston United '11 Boys Blue,Charleston United SC,617937,U15,Male,SC,South Carolina,2011,FALSE,,
60297813-cd12-4c6c-a3f4-7883fdb5bdac,CUSC Boys 2012,Charleston United SC,633102,u14,Male,SC,South Carolina,2012,FALSE,,
7c1616c9-be5b-4792-978c-1e4116c5a89a,12 CISC Regional Academy South,Charlotte Independence SC,521113,u14,Male,SC,South Carolina,,FALSE,,
03d8d8aa-d442-4b35-83bd-12aa3ff4cb30,CISC 12 B Pre-ECNL North Blue,Charlotte Independence SC,274731,u14,Male,SC,South Carolina,,FALSE,,
8fe457b6-859a-4103-92a7-d0e950e2b780,CASA Pride 2012 Boys Premier,Clemson Anderson SA,405571,u14,Male,SC,South Carolina,,FALSE,,
c40dfa03-dd91-4066-850c-b6373f1f188a,CASA Pride 2012/2013 Boys Academy,Clemson Anderson SA,433596,u14,Male,SC,South Carolina,,FALSE,,
09228b2f-228a-4720-af76-b4fbaf0cf866,CASA 2012 Boys Select,Clemson Anderson SA,618215,u14,Male,SC,South Carolina,2012,FALSE,,
c45e6837-8179-4c66-baed-82aec203c3cd,CASA Pride 2012/13 Boys Elite,Clemson Anderson SA,618219,u14,Male,SC,South Carolina,2012,FALSE,,
49ade5ea-14ae-42eb-be47-2b60e984f609,CEFC 2012 Boys,Clover Elite,634282,u14,Male,SC,South Carolina,,FALSE,,
85b9ed21-9c9f-4267-b310-b7e7c89cfa87,CEFC 2012 Boys Gray,Clover Elite,253512,u14,Male,SC,South Carolina,,FALSE,,
2710527d-9d6d-4efd-b68e-62b6f3d93a1d,Coast 12 Red E64 Piedmont,Coast FA,436344,u14,Male,SC,South Carolina,,FALSE,,
ac41eb59-1079-406e-92ef-859b755257ff,Coast 12 NL Piedmont,Coast FA,682329,u14,Male,SC,South Carolina,,FALSE,,
27f9a4be-20fd-4263-9ee8-c2e236c5cb44,Coast FA 12B BLACK,Coast FA,601525,u14,Male,SC,South Carolina,,FALSE,,
ba6ddd88-ec02-4da8-b771-08c29acefd1e,DUSC 10/11B,Dorchester United SC,485983,u14,Male,SC,South Carolina,,FALSE,,
94b3982c-8677-495a-97a6-b7fa7c8f865c,ESC 2012 Boys Elite,Easley SC,617900,u14,Male,SC,South Carolina,2012,FALSE,,
c4328de8-de99-411f-9a61-803669d99768,FC Charleston 2012 Boys Open 1,FC Charleston,618242,u14,Male,SC,South Carolina,2012,FALSE,,
6e7f1f63-6983-40de-b8b7-a8879e5cfa5a,FC Charleston 2012 Boys NL,FC Charleston,618191,u14,Male,SC,South Carolina,,FALSE,,
d474921c-ad32-4293-aa92-64d344a00484,FCC 2012 Open,FC Charleston,633117,u14,Male,SC,South Carolina,2012,FALSE,,
5386a3ae-1b85-48b6-98ac-be3436692925,FC Charleston 2012 Boys Open 2,FC Charleston,618252,u14,Male,SC,South Carolina,2012,FALSE,,
d86ef67a-8b92-4be9-af72-51b89fe6a8eb,FSA 2012 Boys Blue,Florence SA,549100,u14,Male,SC,South Carolina,,FALSE,,
7cbbf286-57fe-40bf-83d3-97b0b7435846,FSCG Speedstreet 14,Foothills SC of Greer,617923,u14,Male,SC,South Carolina,,FALSE,,
ac9ccbcf-e046-40cd-aca2-cdae7344fcf8,FMU 2012 Boys EPL,Fort Mill United Soccer Club,489168,u14,Male,SC,South Carolina,,FALSE,,
9d385cf6-9aa1-41a1-8ade-3a2930ea0af5,United FC 12B Elite 64RL,Furman United SC,519236,u14,Male,SC,South Carolina,,FALSE,,
af921370-5087-43c3-adc8-3560d9eb1dbc,United FC 12B Select,Furman United SC,617905,u14,Male,SC,South Carolina,,FALSE,,
8da83ff3-7cb0-4250-93a8-253935b6a727,United FC 12B Fusion,Furman United SC,618210,u14,Male,SC,South Carolina,,FALSE,,
28a28844-a82f-4d6c-b138-a1c673025481,United FC 12B Select 2,Furman United SC,618212,u14,Male,SC,South Carolina,,FALSE,,
2bb1e9ab-1e08-44c2-9b33-e5e767e74261,ICFC 2012/2013 Boys,Impact City FC (Charleston),371348,u14,Male,SC,South Carolina,,FALSE,,
99d12f60-15a9-44f0-ae76-db61858e64d5,JIYSC 2012 Boys NPL,James Island Youth SC,63709,u14,Male,SC,South Carolina,,FALSE,,
af130c87-106b-410c-904f-7c8cbe7d4444,JIYSC 2012 Boys White,James Island Youth SC,63711,u14,Male,SC,South Carolina,,FALSE,,
5bdb5992-2b3d-48c7-8019-7b10126b7828,JIYSC 2012 Boys Black,James Island Youth SC,63710,u14,Male,SC,South Carolina,,FALSE,,
7816f3da-504b-42ec-be63-41b5ccbcc313,JIYSC 2012 Boys Red,James Island Youth SC,269502,u14,Male,SC,South Carolina,,FALSE,,
81aae359-3d79-47e5-88bc-8c52227571ff,Lowcountry United SA 2012 Boys Gold,James Island Youth SC,609148,u14,Male,SC,South Carolina,,FALSE,,
d71a89ad-f087-4fbf-8703-a9082824e516,KOSA 2012/2013 Boys CBDF,Kickoff Soccer Academy,617922,u14,Male,SC,South Carolina,2012,FALSE,,
74adec49-0e6f-41ac-bbc6-20dae0d3d087,KOSA 2012 Boys Yellow,Kickoff Soccer Academy,618241,u14,Male,SC,South Carolina,2012,FALSE,,
9653b184-171f-4ca8-83aa-89bd0ca734de,Lakelands Toros 2012/13 Boys,Lakeland Toros,617903,u14,Male,SC,South Carolina,2012,FALSE,,
8d157965-dc17-4e30-9f5e-619c53f5c584,LUFC BOYS U14 (2012) GOLD,Land United Football Club,531005,u14,Male,SC,South Carolina,,FALSE,,
a11aa016-72f9-4080-98a1-223bfc4ffdc5,Land United FC 2012 Boys Gold,Land United Football Club,257254,u14,Male,SC,South Carolina,,FALSE,,
1948c05c-43ba-4362-b616-6dcf4732bf78,Lexington SA 12 Classic,Lexington SA,618238,u14,Male,SC,South Carolina,,FALSE,,
180736d0-4a39-4238-aea9-aee4bb068088,Lexington SA 12 Red,Lexington SA,650946,u14,Male,SC,South Carolina,,FALSE,,
91a6b341-377e-4bd5-bf94-fa90342522f2,Lexington 12 Elite NL,Lexington SA,515934,u14,Male,SC,South Carolina,,FALSE,,
8f0f614a-d1a8-44c2-8666-9a16bf1f24b7,Lexington SA 12B Black,Lexington SA,680449,u14,Male,SC,South Carolina,,FALSE,,
d7765f43-9c92-4f7e-ac43-e736d42ed373,Lexington SA 12 Select,Lexington SA,618232,u14,Male,SC,South Carolina,,FALSE,,
46ba4251-9de9-4c91-b84a-9204eae2eb54,Lowcountry United U14 AD,Lowcountry United,1299_U14_AD,u14,Male,SC,South Carolina,,FALSE,AD,
6c213f40-7ec0-428b-b63e-8085b6eabd52,MPFC U14 Lightning,Mount Pleasant Soccer Club,618263,u14,Male,SC,South Carolina,,FALSE,,
7b3271b9-e5cb-4cef-8f99-1ca2b6e4e98c,MPFC 2012B Coyotes,Mount Pleasant Soccer Club,633119,u14,Male,SC,South Carolina,2012,FALSE,,
44f736a8-ace6-4887-ac76-a4320503a1b4,ECNL RL B12,South Carolina Surf,94957,u14,Male,SC,South Carolina,,FALSE,,
edc7dc07-b805-48f2-99d3-50f61bfa2f96,South Carolina Surf ECNL B12,South Carolina Surf,94956,u14,Male,SC,South Carolina,,FALSE,,
38006ef8-8d02-4193-82a3-0677ef41ce23,South Carolina Surf 2012 ECNL,South Carolina Surf SC,566289,u14,Male,SC,South Carolina,,FALSE,,
f71c31e4-6c73-4b16-9fa7-87c5f7a1a56b,South Carolina Surf ECNL RL 2012,South Carolina Surf SC,573769,u14,Male,SC,South Carolina,,FALSE,,
28ec68f4-5998-4997-9d80-bcbf65edefaf,SC Surf 11 Blue,South Carolina Surf SC,618202,U15,Male,SC,South Carolina,2011,FALSE,,
fd11de72-5124-4f9b-920d-dba4db212151,ECNL RL B12,South Carolina United,94989,u14,Male,SC,South Carolina,,FALSE,,
605440c6-cd13-4e50-a8dc-f4cebbe9f6d7,ECNL B12,South Carolina United,94987,u14,Male,SC,South Carolina,,FALSE,,
fc8f2f27-b02c-4c39-89d3-4fb0f0419d59,SCUFC 12 Boys Classic Blue,South Carolina United FC,618223,u14,Male,SC,South Carolina,,FALSE,,
d6fbe968-331c-4628-8d30-b34bf4f383e0,SCUFC 12 Boys Challenge Blue,South Carolina United FC,618197,u14,Male,SC,South Carolina,,FALSE,,
2b9ed723-bb20-44f0-ac79-bfdb35217ce1,SCUFC 12 Boys ECNL,South Carolina United FC,565052,u14,Male,SC,South Carolina,,FALSE,,
0afd285b-3dd2-4e26-b805-4d324e4c5f38,SCUFC 12 Boys Team 1,South Carolina United FC,612844,u14,Male,SC,South Carolina,,FALSE,,
a914078b-55df-4b2f-8fe7-20b5d6a125b5,SCUFC 12B Boys Challenge Red,South Carolina United FC,617537,u14,Male,SC,South Carolina,,FALSE,,
d9ff4860-6c3c-4c84-9890-e03e138f9983,SCUFC 2012B ECNL RL,South Carolina United FC,601029,u14,Male,SC,South Carolina,,FALSE,,
9683d34d-3c82-49c9-97ce-89a9ec9e533a,SCUFC 12 Boys ECNL RL,South Carolina United FC,679839,u14,Male,SC,South Carolina,,FALSE,,
9d80ff62-e553-4091-95cc-372ea5d2ae16,Spartanburg United 2012B Green,Spartanburg United SA,485731,u14,Male,SC,South Carolina,2012,FALSE,,
b68d151c-85b1-42d2-b664-9f3d1ef613c5,Spartanburg United 2012B Elite,Spartanburg United SA,617887,u14,Male,SC,South Carolina,2012,FALSE,,
08af75ba-11df-4407-bb32-42063f7b1572,TSC 2012 Boys,Technical SC,497750,u14,Male,SC,South Carolina,,FALSE,,
c7908916-965c-4047-b635-ab097530fa80,Tormenta FC Academy U14,Tormenta FC Academy,476_U14_HD,u14,Male,SC,South Carolina,,FALSE,HD,
e315ff66-4d18-4671-b89c-ba2a8bfd844f,Tormenta FC Academy U14,Tormenta FC Academy,476_U14_AD,u14,Male,SC,South Carolina,,FALSE,AD,
5bd2c2ae-458a-48e2-9491-bf3a7e3b14e5,Bulls Rush 2012 Boys Red,,680452,u14,Male,SC,South Carolina,,FALSE,,
