team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,modular11_alias
66210cde-7eb5-4429-9d3b-bcb674bfd300,Boston Bolts B2012 Metro North Elite,FC Boston Bolts,391661,,u14,Male,MA,Massachusetts,,FALSE,
fbd5714d-055a-44ea-b359-313cab1ee578,Boston Bolts B2012 Metro North Premier,FC Boston Bolts,391662,,u14,Male,MA,Massachusetts,,FALSE,
c5ceabff-596d-4c39-89b9-b67999be6e56,FC Greater Boston Bolts U14 AD,FC Boston Bolts,638330;67_U14_AD,,u14,Male,MA,Massachusetts,,FALSE,
b0a8dca5-9d3a-4b01-b43c-e5d53da2ce67,Boston Bolts B2012 NAL,FC Boston Bolts,511842,,u14,Male,MA,Massachusetts,,FALSE,
795dd328-e5d6-41db-b6f2-e866f112df25,Boston Bolts B2012 West Premier,FC Boston Bolts,447481,,u14,Male,MA,Massachusetts,,FALSE,
00506d98-8889-4a75-8cad-aba23df03aa9,Boston Bolts B2012 West Elite,FC Boston Bolts,132833,,u14,Male,MA,Massachusetts,,FALSE,
404ac0db-3ec1-4397-a6d6-b852d7b91ffc,Boston Bolts B2012 MLS Next Homegrown,FC Boston Bolts,155111,,u14,Male,MA,Massachusetts,,FALSE,
8302a219-1ce8-4895-8a99-de6ba0379ece,FC Greater Boston Bolts U14 HD,FC Boston Bolts,67_U14_HD,HD,u14,Male,MA,,,FALSE,67_U14_HD
f6e28aba-9278-4b0b-bf9c-4d18f06b27b7,FC Juventud New England 2012 Black,FC Juventud New England,268958,,u14,Male,MA,Massachusetts,,FALSE,
b20443b3-620c-46a2-b824-4d2f059354b7,FC Juventud New England 2012 White,FC Juventud New England,157553,,u14,Male,MA,Massachusetts,,FALSE,
61f6994d-b182-47c7-beda-a1deb316a778,FC Stars Acton 2012 Boys Blue,FC Stars,106871,,u14,Male,MA,Massachusetts,,FALSE,
b40e0df4-1780-49ab-b8af-a063e099f568,FC Stars East 2012 Boys Blue,FC Stars,106951,,u14,Male,MA,Massachusetts,,FALSE,
7b06caeb-b1c8-4a30-8065-0bcc60208edc,FC Stars ECNL Boys 2012,FC Stars,442850,,u14,Male,MA,Massachusetts,,FALSE,
c0e0c37b-4903-40ae-9a52-e29b16ddef05,FC Stars Merrimack Valley 2012 Boys,FC Stars,389806,,u14,Male,MA,Massachusetts,,FALSE,
ee04851f-ace1-4f1b-8fd7-20d8ebabaf4a,FC Stars Merrimack Valley 2012 Boys White,FC Stars,445191,,u14,Male,MA,Massachusetts,,FALSE,
02e9813f-e2ab-4062-bf1b-252516582840,FC Stars NAL East 2012 Boys,FC Stars,627673,,u14,Male,MA,Massachusetts,,FALSE,
31f45c54-9341-4d0a-90b6-7cc0d12e6a65,ECNL RL B12,FC Stars,81912,,u14,Male,MA,Massachusetts,,FALSE,
f075cfd2-f0ad-4af8-a1dd-c462536eb299,FC Stars ECNL RL Boys 2012,FC Stars,509602,,u14,Male,MA,Massachusetts,,FALSE,
055795df-a695-48ff-b824-addcdbbab7e6,FC Stars Lancaster 2012 Boys Blue,FC Stars,509641,,u14,Male,MA,Massachusetts,,FALSE,
28632720-1887-4a49-8c69-47dc87467fc8,2012 Passion Boys,Fellsway Wanderers FC,113097,,u14,Male,MA,Massachusetts,,FALSE,
4b7b8fd5-c1bd-4f4f-bc42-52ddd3afe2b7,2012 Power Boys,Fellsway Wanderers FC,392593,,u14,Male,MA,Massachusetts,,FALSE,
fffa2554-4278-4b8e-beab-6b3a4dda5466,FSC B2012,FSC,125547,,u14,Male,MA,Massachusetts,,FALSE,
9c76a586-786c-4aff-bc6e-bca1f7f2a692,Intercontinental FA 2012 South NAL,IFA,271722,,u14,Male,MA,Massachusetts,,FALSE,
3dc44f67-09bb-49c7-b6c6-a63cd8ad2e74,EDS Boston 2012 Boys Blue,IFA,397244,,u14,Male,MA,Massachusetts,,FALSE,
df7b4671-27c5-4d9b-9545-2f7b6a437e86,EDS CEN 2012 Boys Blue,IFA,111617,,u14,Male,MA,Massachusetts,,FALSE,
783260f7-fe77-4f9d-8f0a-4980bef54e4f,EDS CEN 2012 Boys Gold,IFA,111563,,u14,Male,MA,Massachusetts,,FALSE,
9c2cfeb4-2185-4630-903e-f74d4991cb06,EDS CEN 2012 Boys White,IFA,512904,,u14,Male,MA,Massachusetts,,FALSE,
7f71ab97-7700-451a-b116-acbf236bba15,GB 2012 Boys Blue,IFA,111603,,u14,Male,MA,Massachusetts,,FALSE,
8332d969-a564-4fb1-9d56-e9cc7499adb9,GB 2012 Boys Gold,IFA,111648,,u14,Male,MA,Massachusetts,,FALSE,
4ed44504-5341-4d9c-8ca3-17008a51ad10,IFA HFC U14 Boys,IFA,158787,,u14,Male,MA,Massachusetts,,FALSE,
0d19e6ac-8730-4f77-9303-07382ec64be8,South 2012 Boys Gold,IFA,206101,,u14,Male,MA,Massachusetts,,FALSE,
1d8e4c9c-259f-4c38-9c3f-136a7f76349b,U13 NAL,IFA,511899,,u14,Male,MA,Massachusetts,,FALSE,
8e881111-4c12-438d-a6db-213702d2e411,U14 MLS NEXT AD,IFA,644645,,u14,Male,MA,Massachusetts,,FALSE,
574e2b68-49b3-4d6b-b1c8-3c5525c81fb8,U14 MLS NEXT AD West,IFA,500446,,u14,Male,MA,Massachusetts,,FALSE,
363e4728-6fbb-4308-b812-a04b8a9a8bb6,U14 MLS NEXT HG,IFA,307038,,u14,Male,MA,Massachusetts,,FALSE,
2795b93f-af99-4f4a-b05b-f856febb1a62,U14 NAL Boston,IFA,627063,,u14,Male,MA,Massachusetts,,FALSE,
2e29cb7a-65ad-4525-a362-f106ff51dbb8,West 2012 Boys Blue,IFA,287360,,u14,Male,MA,Massachusetts,,FALSE,
98677bbb-6897-46a7-a5d7-d694067755a6,West 2012 Boys EDP,IFA,204999,,u14,Male,MA,Massachusetts,,FALSE,
1c1bf6d4-7b49-4983-8319-1cbf2ac30015,West 2012 Boys SFC,IFA,519770,,u14,Male,MA,Massachusetts,,FALSE,
0b8fd87c-2a36-407d-823d-2c0d0be4ad47,CEN 2012 Boys,IFA,111618,,u14,Male,MA,Massachusetts,,FALSE,
927aad4b-7026-4567-b4ae-d5938bc678f5,IFA South Shore 2012 Boys Blue,IFA South Shore,70151,,u14,Male,MA,Massachusetts,,FALSE,
a1c7fbfb-527a-444d-a4bd-387c13cd1fe1,IFA West U14 AD,IFA West,1263_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,1263_U14_AD
982e648d-1a21-4c3b-b964-898417bd47ed,Inter Academy Metrowest Boston 2012 Black Boys,Inter Academy Metrowest Boston,397405,,u14,Male,MA,Massachusetts,2012,FALSE,
f1874bdf-baf8-4cd0-ba1c-3775c86fe082,Inter Academy Metrowest Boston 2012 White Boys,Inter Academy Metrowest Boston,640762,,u14,Male,MA,Massachusetts,2012,FALSE,
22dc56bd-c4d8-48b5-8f75-403c70d6f7e0,Inter Academy Metrowest Boston 2012 Blue Boys,Inter Academy Metrowest Boston,519715,,u14,Male,MA,Massachusetts,2012,FALSE,
35a6e86c-df17-472b-af23-063c1f2bb07e,Intercontinental Football Academy of New England U14 AD,Intercontinental Football Academy of New England,464_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,464_U14_AD
795ff31c-fa82-4f7a-8c8d-9461a989879c,Intercontinental Football Academy of New England U14 HD,Intercontinental Football Academy of New England,464_U14_HD,HD,u14,Male,MA,Massachusetts,,FALSE,464_U14_HD
979cf977-edc7-4f77-a23f-14fd6c21ae00,JAGUARS UNITED FC - 2012,Jaguars United FC,269210,,u14,Male,MA,Massachusetts,,FALSE,
29432871-3d89-4cb5-95ae-6901e1e02930,MassCity Rangers,JBSC,145949,,u14,Male,MA,Massachusetts,,FALSE,
f60ef638-aed2-453b-91e5-e84393df623e,Knights F.C U14 - 2012 Boys,Knights Futbol Club,428005,,u14,Male,MA,Massachusetts,,FALSE,
1410fcbf-5d4d-4a5b-a938-9f0829061d3c,KSA PREMIER U13,KSA,391281,,u14,Male,MA,Massachusetts,,FALSE,
777df86b-af1e-404b-8a98-0e26dfc7f9a5,KSA U14 HD,KSA,466_U14_HD,HD,u14,Male,GA,Georgia,,FALSE,466_U14_HD
f12aa3f4-11ce-487c-8a5a-9aa33e311727,KSA U14 AD,KSA,466_U14_AD,AD,u14,Male,GA,Georgia,,FALSE,466_U14_AD
b2912f98-d70c-49da-adc0-643b9c68c7c1,2012 LPDA,Lexington United Soccer Club,332443,,u14,Male,MA,Massachusetts,,FALSE,
0d80c4ce-254e-49c8-8dcf-24b45669035b,NAL 2012B,Liverpool FC,396593,,u14,Male,MA,Massachusetts,,FALSE,
c2f0797b-d136-414d-a3c9-c82b49ed4396,X-SW Red 2012B,Liverpool FC,128940,,u14,Male,MA,Massachusetts,,FALSE,
2c34ab2b-0b3d-44ee-9cb4-3a586a837ee8,MA RUSH - NORTH 2012 Boys,MA Rush,389014,,u14,Male,MA,Massachusetts,,FALSE,
0eee89c7-b9c0-4a0d-b475-e21593e5e8ea,Scorpions U14 Boys Elite,Mariner Youth Soccer,272912,,u14,Male,MA,Massachusetts,,FALSE,
569ffbf5-b9e0-42e0-91e9-3633bea6952e,Marshfield United 2012 Boys,Marshfield United Soccer Club (MUSC),519256,,u14,Male,MA,Massachusetts,,FALSE,
ee3c98d4-1018-41e7-8828-a5d45066b4ce,Mass City FC BU13 Advance,Mass City F.C.,152381,,U13,Male,MA,Massachusetts,2013,FALSE,
6114dab4-3967-4ccc-bb10-3dcd03540242,Mass City FC BU13 Pre Advance,Mass City F.C.,152382,,U13,Male,MA,Massachusetts,2013,FALSE,
18f389fc-d486-4943-baa9-ee2c61c58b6a,Mass City FC BU13 Volt,Mass City F.C.,152384,,U13,Male,MA,Massachusetts,2013,FALSE,
1da15d02-c38f-4233-94a0-f5b93862e36f,Mass City FC BU13 Volt Orange,Mass City F.C.,576022,,U13,Male,MA,Massachusetts,2013,FALSE,
b61a6350-8d77-4926-b669-169a967cf11c,MIFC 2012 State Elite Boys,Mass International FC,383616,,u14,Male,MA,Massachusetts,,FALSE,
f962f601-fa4e-4b93-897a-a392583db10f,Mass Young Gunners 2012B,Mass Young Gunners,109548,,u14,Male,MA,Massachusetts,,FALSE,
2b99bf10-6e7d-4170-b4e7-5e949c4ad23a,Needham Rebels (B8),Needham Soccer Club,26450,,u14,Male,MA,Massachusetts,,FALSE,
e75bd5e1-5bb1-4ea1-84b9-0a7a49c02450,Needham Storm (B8),Needham Soccer Club,20068,,u14,Male,MA,Massachusetts,,FALSE,
677a6904-972d-4a4c-bc52-a972ebd9dbb3,Needham Union (B8),Needham Soccer Club,14729,,u14,Male,MA,Massachusetts,,FALSE,
b90beff2-cad9-4fe5-85c8-a67724849cff,Needham Wolves (B8),Needham Soccer Club,20071,,u14,Male,MA,Massachusetts,,FALSE,
ea2a3c04-b2c8-4e55-bedd-9a9d58530f99,NEFC Metro North Boys 2012/2013 Red,NEFC,486858,,u14,Male,MA,Massachusetts,,FALSE,
ccc98084-739f-486a-81ee-b8184e01207e,NEFC Blackstone Valley Boys 2012 Navy,NEFC,396994,,u14,Male,MA,Massachusetts,,FALSE,
3cfb6518-0663-4c6f-955c-878283cc23d6,NEFC Blackstone Valley Boys U13 Pre-RAL,NEFC,647175,,u14,Male,MA,Massachusetts,,FALSE,
501c1385-9697-425f-a06a-44c6290e201b,NEFC Blackstone Valley Boys U14 Pre-RAL,NEFC,62621,,u14,Male,MA,Massachusetts,,FALSE,
b9c7c07e-e404-403c-81af-451e3da87e9c,NEFC Central 2012 MLS Next AD,NEFC,656119,,u14,Male,MA,Massachusetts,,FALSE,
66efe955-092c-456e-80e6-386583dd9bff,NEFC Metro North Boys 2012 Grey,NEFC,642057,,u14,Male,MA,Massachusetts,,FALSE,
3c60f17c-940b-4560-a359-0330ed74b776,NEFC Metro North Boys 2012 Navy,NEFC,492621,,u14,Male,MA,Massachusetts,,FALSE,
ac4406f7-4baa-40ed-83cc-d80afa5a8b28,NEFC Metro North Boys 2012 NL,NEFC,486857,,u14,Male,MA,Massachusetts,,FALSE,
d30bc513-5967-4dc4-9fc0-579ab094e29b,NEFC Metro West Boys 2012 Navy,NEFC,489717,,u14,Male,MA,Massachusetts,,FALSE,
636969e6-889f-48c7-9ced-5952006d195a,NEFC Metro West Boys 2012 Red,NEFC,489716,,u14,Male,MA,Massachusetts,,FALSE,
0b00af03-43bf-44ef-bd11-94807fb72327,NEFC NAL 2012,NEFC,493914,,u14,Male,MA,Massachusetts,,FALSE,
1d2ba67e-e415-4c16-9048-06592e0909c9,NEFC New Hampshire Boys 2012 RAL,NEFC,491938,,u14,Male,MA,Massachusetts,,FALSE,
95b9181e-8aae-453c-bfa6-950626253757,NEFC North Boys 2012 NAL,NEFC,490469,,u14,Male,MA,Massachusetts,,FALSE,
f55c7b26-5fc1-4554-bb5d-7229bcc62a35,NEFC North Shore Boys 2012 Red,NEFC,62630,,u14,Male,MA,Massachusetts,,FALSE,
196c179b-831a-4b7d-976a-d1edae99845b,NEFC North Shore Soccer Academy Oceanside Boys 2012,NEFC,520358,,u14,Male,MA,Massachusetts,,FALSE,
56e89135-fb9f-407f-a6fd-0ca614eefa3f,NEFC RDP Boys 2012 Red,NEFC,323549,,u14,Male,MA,Massachusetts,,FALSE,
0c989e10-2a4e-4276-a865-b23c84b87ba8,NEFC South Boys 2012 Blue,NEFC,395689,,u14,Male,MA,Massachusetts,,FALSE,
1158d11a-291f-4f17-8199-f297912c7956,NEFC South Boys 2012 Navy,NEFC,391006,,u14,Male,MA,Massachusetts,,FALSE,
6897ad67-be79-4276-8a99-6a5b7295edb6,NEFC South Boys 2012 Red,NEFC,252514,,u14,Male,MA,Massachusetts,,FALSE,
1fa2d256-61e8-4f54-b677-48e59044a796,NEFC South Boys 2012/2013 Grey,NEFC,643209,,u14,Male,MA,Massachusetts,,FALSE,
aaa450dd-3640-4b89-9dfe-50499a6e3c03,NEFC World Class Soccer Academy Boys 2012/2013,NEFC,516230,,u14,Male,MA,Massachusetts,,FALSE,
a5944a7d-ecce-46d9-a4c7-5ffb99c86367,NEFC U14 HD,NEFC,405_U14_HD,HD,u14,Male,MA,Massachusetts,,FALSE,405_U14_HD
7f47eaed-e635-4742-92c5-1008a42416e6,NEFC Metro West Boys 2012 Elite,NEFC,642198,,u14,Male,MA,Massachusetts,,FALSE,
cfce0784-12d7-4ceb-91a2-4eff8ddbf21f,NEFC U14 AD,NEFC,405_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,405_U14_AD
1c67e121-c476-4245-a3c5-3ea0623d5e74,NEFC 2012 MLS Next HG,NEFC,493911,,u14,Male,MA,Massachusetts,,FALSE,
bbdb5606-82bf-4fb2-ade2-e7be0f2e4f0e,NEFC South U14 AD,NEFC South,1277_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,1277_U14_AD
99ae3fd3-20f1-45dc-874c-29e92ad17fe7,New England Force 2012 Boys Pre NL,New England Force,642609,,u14,Male,MA,Massachusetts,,FALSE,
47d45a0d-31cb-4899-9643-b8db5264fe2f,New England Force 2012 Boys Surge Black,New England Force,642611,,u14,Male,MA,Massachusetts,,FALSE,
848cd9e6-f8c9-47be-91be-b31d8e124a71,New England Force 2012 Boys Surge Teal,New England Force,647385,,u14,Male,MA,Massachusetts,,FALSE,
bde3c989-6beb-41c7-aed2-da54a3c3810c,New England Force U14 Boys National,New England Force,618352,,u14,Male,MA,Massachusetts,,FALSE,
97c714bd-b3ea-4ea8-8c47-e851350ec160,New England Force 2012 Boys Surge White,New England Force,642612,,u14,Male,MA,Massachusetts,,FALSE,
9bf6495d-a975-42e1-9c99-bc4eed3f7e73,New England Revolution Academy 2012s,New England Revolution,10,,u14,Male,MA,Massachusetts,,FALSE,
0592a0dd-6295-4ec7-982f-5c43645d0db8,New England Revolution U14 HD,New England Revolution,27_U14_HD,HD,u14,Male,MA,Massachusetts,,FALSE,27_U14_HD
cd390eac-3411-4b14-8447-f9063f8bfdf3,New England Revolution U14 AD,New England Revolution,27_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,27_U14_AD
8b5e51e5-835e-4068-afea-53ec8eebcd66,New England Surf 2012 State Royal,New England Surf,394029,,u14,Male,MA,Massachusetts,,FALSE,
066adfa2-7e30-4b9d-b9fc-ef3188bce067,New England Surf 2012 State Sky,New England Surf,394028,,u14,Male,MA,Massachusetts,,FALSE,
588cf08f-4625-4617-a90c-abc82ebacc6e,New England Surf SC U14 AD,New England Surf,394027;1278_U14_AD,,u14,Male,MA,Massachusetts,,FALSE,
7b4437c5-df3f-4c76-b6b2-4d788f97e54b,Surf Select Northeast Boys 2012,New England Surf,312050,,u14,Male,MA,Massachusetts,,FALSE,
93b62c82-8b28-445e-80d1-1089afc49a6b,Charlestown Surf B2012,New England Surf,398292,,u14,Male,MA,Massachusetts,,FALSE,
1cf98a3b-3ad0-4de0-991b-27853d8b7c7c,Boys 2012,Real Boston FC,168833,,u14,Male,MA,Massachusetts,,FALSE,
212c55c8-1765-4876-83bc-1c7390468331,Scorpion SC 2012 ECNL ,Scorpions SC,451375,,u14,Male,MA,Massachusetts,,FALSE,
fae3d66b-7673-4212-ae3c-2fa6338167c6,Scorpion SC MetroWest 2012 Black,Scorpions SC,270245,,u14,Male,MA,Massachusetts,,FALSE,
8652557e-11d4-4d7f-9cbd-43dc9ee684f3,Scorpion SC MetroWest 2012 Teal,Scorpions SC,395275,,u14,Male,MA,Massachusetts,,FALSE,
62ad993c-f95d-4757-a535-7766264cb708,Scorpion SC MetroWest 2012 White,Scorpions SC,270246,,u14,Male,MA,Massachusetts,,FALSE,
6b0566c6-5a9f-4afb-a274-58b4bc7a8c83,Scorpion SC ECNL RL 2012,Scorpions SC,94752,,u14,Male,MA,Massachusetts,,FALSE,
f0b5f7a8-4f75-478d-b21d-fecddaef64eb,ECNL B12,Scorpions SC,116956,,u14,Male,MA,Massachusetts,,FALSE,
510276d4-f69d-4f63-8a33-3940e2f385c0,RDP Boys 2012,Seacoast United,603311,,u14,Male,MA,Massachusetts,,FALSE,
4b6f016a-d069-4053-87e7-5f38f49c66bc,2012 NH South White,Seacoast United,367137,,u14,Male,MA,Massachusetts,,FALSE,
06574658-207a-4be5-9d15-4275791da215,Seacoast United Mass U14 AD,Seacoast United Mass,1265_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,1265_U14_AD
2084a071-5b2c-4bc1-a27c-48b47fdd0fe1,2012/U14 Boys: MLS Next Academy Division,Seacoast United Massachusetts,395536,,u14,Male,MA,Massachusetts,,FALSE,
eda19e7b-2afa-4ab8-8575-87e3aaec4d33,2012/U14 Boys: NL,Seacoast United Massachusetts,141396,,u14,Male,MA,Massachusetts,,FALSE,
82275614-8ab8-49f8-b8e1-329d91cd9252,2012/U14 Boys: South Shore,Seacoast United Massachusetts,141422,,u14,Male,MA,Massachusetts,,FALSE,
19a7ac5c-6c07-4c05-bdf1-2582269c5a2a,North 2012 Boys Carolina Blue,Seacoast United Massachusetts,154117,,u14,Male,MA,Massachusetts,,FALSE,
9a53000a-c132-463c-8482-2690cc643dd4,North 2012 Boys Navy,Seacoast United Massachusetts,204726,,u14,Male,MA,Massachusetts,,FALSE,
a2061ccb-95ce-431b-bf10-7d9de3c1bb16,Andover Premier FC 2012 Boys,Seacoast United Massachusetts,273622,,u14,Male,MA,Massachusetts,,FALSE,
9a700406-3cef-4de0-82f8-47d048e70846,Select Metro North 2012,Select,519569,,u14,Male,MA,Massachusetts,,FALSE,
8ac43d1b-3439-4ecf-b78c-cfe3a0d03046,North Shore 2012B Navy,Select,519513,,u14,Male,MA,Massachusetts,,FALSE,
150e5264-9517-4171-a367-4c8284831435,North Shore 2012B NL,Select,519508,,u14,Male,MA,Massachusetts,,FALSE,
01f6f8d9-3fef-4402-b62d-c971ac8fd043,North Shore 2012B White,Select,519514,,u14,Male,MA,Massachusetts,,FALSE,
64c8aac6-ae86-49b4-a7d9-cdba19e169f4,Select South 2012 ECNL RL,Select,658834,,u14,Male,MA,Massachusetts,,FALSE,
73d74bba-876f-41ee-bde2-96d22b205286,South Shore 2012B Sky Blue,Select,132885,,u14,Male,MA,Massachusetts,,FALSE,
a6e38e95-6557-40c0-8b51-35dc63171fb8,South ECNL RL B12,Select,117094,,u14,Male,MA,Massachusetts,,FALSE,
2418e3c1-a3a8-4574-a870-3f6acf91d156,Select North ECNL RL 2012,Select,117374,,u14,Male,MA,Massachusetts,,FALSE,
35c71761-3c02-4721-a921-a20a978207bf,Sphinx Soccer Academy 2012/13 Boys Elite,Sphinx Soccer Academy,129884,,u14,Male,MA,Massachusetts,,FALSE,
f7616de8-9556-419b-b70a-bc9f2f9a187c,2012 Boys CELTIC NH,Spirit of Liverpool USA,140203,,u14,Male,MA,Massachusetts,,FALSE,
fef08fd6-1d42-4b2e-96b2-0cc2cd2ebccc,Steel United MA Boston Metro 2012B Elite,Steel United Massachusetts,134845,,u14,Male,MA,Massachusetts,,FALSE,
de17073d-4214-4b0b-83d9-8b50b18baf8e,Strikers United 2012 East Boys (BU14),Strikers United,517330,,u14,Male,MA,Massachusetts,,FALSE,
b6154602-1804-4136-a893-5192c426c6fa,Strikers United 2012 West Boys (BU14),Strikers United,272857,,u14,Male,MA,Massachusetts,,FALSE,
5ceed210-ede2-4d21-a0fa-8ffd1fc87840,Sudbury Academy - Gunners,Sudbury Academy,311267,,u14,Male,MA,Massachusetts,,FALSE,
cde5e168-16fa-497e-baf7-de1ffe3d98a6,USG 2012 Boys Black,United Soccer Group,436066,,u14,Male,MA,Massachusetts,,FALSE,
324f057e-654b-4d0a-ab37-e9ed7f206b4b,Valeo FC 2012 AC MILAN,Valeo FC,144099,,u14,Male,MA,Massachusetts,,FALSE,
2842145c-8f1a-4dc7-9cf2-06f55746706b,Valeo FC 2012 BOSTON,Valeo FC,270295,,u14,Male,MA,Massachusetts,,FALSE,
6ad3d35c-1dbb-43af-a683-8c5dd43e6e38,Valeo FC 2012 INTER MILAN,Valeo FC,144104,,u14,Male,MA,Massachusetts,,FALSE,
175e17fa-ecab-4021-b78f-94c33d942464,Valeo FC 2012 ROMA,Valeo FC,205447,,u14,Male,MA,Massachusetts,,FALSE,
8e4027af-bb29-4d03-970c-52167292d023,Valeo Futbol Club U14 HD,Valeo FC,402_U14_HD,HD,u14,Male,MA,Massachusetts,,FALSE,402_U14_HD
c946925f-3430-4610-b9ec-c2fb4a402878,Valeo Futbol Club U14 AD,Valeo FC,402_U14_AD,AD,u14,Male,MA,Massachusetts,,FALSE,402_U14_AD
ec7f4307-da48-46dd-ad10-308c4bb3116d,2012 Red,Vanguard Soccer Academy,612354,,u14,Male,MA,Massachusetts,,FALSE,
4df5aeb9-ede1-4239-9f72-37dd4e299137,2012 White,Vanguard Soccer Academy,612353,,u14,Male,MA,Massachusetts,,FALSE,
ae2f6516-de28-425c-ac8d-959ad0f2aaa0,Vipers 2012 Boys Black,Vipers FC,261464,,u14,Male,MA,Massachusetts,,FALSE,
1ac0d296-83bf-449d-b6c7-abd01fd163ed,Vipers 2012 Boys Blue,Vipers FC,261465,,u14,Male,MA,Massachusetts,,FALSE,
2bc63de0-d79e-458a-a66d-65168cd8be7d,Vipers 2012 Boys White,Vipers FC,84317,,u14,Male,MA,Massachusetts,,FALSE,
a040821f-1cee-4be3-85c3-fb3f8092f11f,Wachusett United FC 2012 Boys,Wachusett United FC,634556,,u14,Male,MA,Massachusetts,,FALSE,
551bd93a-5ccf-4c01-90eb-d9d9d2c4becb,Wellesley Premier Club 2012 Boys FC,Wellesley Premier Club,115318,,u14,Male,MA,Massachusetts,,FALSE,
9033156e-f6c4-495e-bc0d-b7cc432822db,ECNL RL B12,Western United Pioneers,115560,,u14,Male,MA,Massachusetts,,FALSE,
dc2537a4-5009-46a2-b144-af94a50c4bf9,2012 Boys Elite White,Western United Pioneers FC,153220,,u14,Male,MA,Massachusetts,,FALSE,
7a1d873a-dd41-4424-b920-bf8e5a075f9f,2012 Boys WUP Strikers,Western United Pioneers FC,403295,,u14,Male,MA,Massachusetts,,FALSE,
2d964537-3be4-489c-9a70-938804fd75bd,Western United 2012 Boys ECNL RL,Western United Pioneers FC,120483,,u14,Male,MA,Massachusetts,,FALSE,
ae2a9797-22af-4b2e-aca9-942a857d559f,Wildcats Football Club B2012,Wildcats Football Club,135353,,u14,Male,MA,Massachusetts,,FALSE,
f4105762-447f-4ec0-a583-aa16da3a9ace,Arlington Leopards,,561543,,u14,Male,MA,Massachusetts,,FALSE,
fdcac40e-460c-47a5-81fe-2f740746a541,Arlington Soccer Club 7/8C,,548002,,u14,Male,MA,Massachusetts,,FALSE,
9d7ff5c3-65eb-45cb-bb2a-bd11cf2b5659,Arlington Wildcats,,560524,,u14,Male,MA,Massachusetts,,FALSE,
a10d6ec5-c6e6-4275-aabf-b8e85a334de0,Arlington Wolverines,,553910,,u14,Male,MA,Massachusetts,,FALSE,
4772e74b-e3e9-43de-8c7f-b45e9e74aa6b,Cape Ann Marauders,,431902,,u14,Male,MA,Massachusetts,,FALSE,
