team_id_master,team_name,club_name,alias,division,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,modular11_alias
2a0a0d3f-eb3e-485d-bf44-42ebfdf9ea1a,11 MLS II,Bay Area Surf,496712,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c8902efa-663d-4661-8bea-df81654dcb1d,Bay Area Surf 2011,Bay Area Surf,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
3fbe3000-76db-4073-8695-f94f991cf35e,Beach FC (CA) ECNL RL S.Cal B11,Beach FC  (CA),113084,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
875bc3f5-838f-4804-bde0-ac8f7b781c16,Beach FC (CA) ECNL B11,Beach FC  (CA),,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
4ee7f8d8-c000-439e-a9c0-32b9db36ef19,Beach FC (CA) - B2011 SB Boys JJ,Beach FC  (CA),,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
9c62d53b-c55b-444e-b0ba-30360f145f86,Beach FC (CA) ECNL RL B11,Beach FC  (CA),60429,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
3c4c1d1f-b9fb-4e06-96f5-0204c9d95a8e,*2011B ECRL Caldwell,Beach Futbol Club,139199,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8ffddb7b-8c0c-4005-b38f-705840e8a826,2011 ECNL Esparza,Beach Futbol Club,331024,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d24f3f9b-2147-43c9-9444-ee714a4e87d7,B2011 ECRL - Maudlin,Beach Futbol Club,612515,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f55b0f2f-7935-40f0-8fc8-04b6f8065231,B2011 LB Barba,Beach Futbol Club,94039,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9a22985a-eddb-4240-aff0-38abf28df62e,B2011 SB Esparza,Beach Futbol Club,136639,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
983348cc-a88e-4985-beee-f8da85aff2ac,B2011 SB Maudlin,Beach Futbol Club,136636,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ddde19b2-80bb-4910-9e5d-557d62672ab4,2011 Boys,Bell Gardens FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
61182405-5241-4875-9b7c-82535310af6c,Belmont United 11B Barcelona,Belmont United Soccer Club,119185,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d67fd996-4258-4321-9a5c-73628f8d557d,Belmont United 11B Sevilla,Belmont United Soccer Club,119127;98376,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
7a18b742-6020-4ac2-a35a-62f42af7641f,Benicia Arsenal 2011 Boys,Benicia Soccer,117852,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
fb1b3661-a554-4aca-81f9-382a422926a9,Black Lion's USA FC 11B,Black Lion’s USA FC,437383,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dcea5b81-de32-4e50-9e3b-922cde757237,Black Oaks Thunder 2011B,Black Oaks Youth Soccer Club,507856,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
58af773a-ac70-49d8-a6d2-aebcaadbae17,Black Oaks 2011B,Black Oaks Youth Soccer Club,420576,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
266013fc-9486-4c6c-b036-c0719fc48895,Blackhawks SC 11B CC,Blackhawks Soccer Club,73162,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6b497cd6-037b-4b07-b738-3a7601f2fa5d,Blues 11B EA,Blues FC,56017,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6e9db8cb-9a4c-49b8-ad12-fef139c601ca,Boca OC B11MORA,BOCA OC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
ed91cd10-f686-4b1d-890e-9184addca17c,BOCA OC 2011,BOCA OC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
e2c1cdab-7e36-4e45-be12-72777a936366,BOCA OC 11B EA2,Boca Orange County,240915,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
5b8a9760-6f5f-4e3a-89f2-a2334a16fa4b,BOCA OC B11 EA Mora,Boca Orange County,669684,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
7ab9f589-03dd-4640-89f6-40c19e327ad1,BOCA OC B2011 Black,Boca Orange County,240898,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4218e77f-bb78-4525-857c-2825fc3f041c,Breakers FC U15 AD,Breakers FC,267_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
b82956ae-1b1b-48b0-a940-35d903ab5b52,Breakers FC U15 HD,Breakers FC,267_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
a7c9971a-d6c2-49b7-818c-16d00a9f79ff,Burlingame SC 2011B Black,Burlingame Soccer Club,104491,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
08a3ad49-2682-428d-9763-f0fc62c83b6d,Burlingame SC 2011B Blue,Burlingame Soccer Club,104498,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
40f99512-a103-4706-b390-3b9bb9249f9a,Burlingame SC 2011B White,Burlingame Soccer Club,104480,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2473a24e-792a-451a-844c-2bd3e26d30a2,Burlingame SC U15B MLS Next,Burlingame Soccer Club,92515,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
69d07211-c3bb-4b49-9dee-e655fbb28548,Burlingame Soccer Club U15 AD,Burlingame Soccer Club,132_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
5bcc73e6-5ff4-41ad-bd00-e5d995a45b58,BUSC 2011B Black,Butte United Soccer Club,100931,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f2a3f039-aa06-4c65-8f78-7c5531fcd93c,BUSC 2011B Gold,Butte United Soccer Club,501337,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
85a00930-313d-44cd-bcca-fc23eabd4c5f,BUSC 2011B Red,Butte United Soccer Club,501318,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e58c1c9b-cf6d-42ea-8d53-31b6b7457e22,CFA OC B11 Jacques,California Football Academy,357064,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8a5ceef7-9ac3-4e09-9c7e-8977e4f38a15,CFA OC SC B11 Velazquez,California Football Academy,85506,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
54cb86df-c73e-4198-b64c-b58d4eacd160,CFA OC 11B EA,California Football Academy,85505,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
191d1913-741b-4fff-8d80-33b7666914dc,Cal Magic 2011B East,California Magic Soccer Club,119912,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2e2391ea-94fc-4958-94a7-4f0b1454ae7d,COSC ECNL RL B11,California Odyssey SC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
0eeeb0c8-b611-42e3-b0c6-7eb0ac1e709f,2011B COSC ECNL (inactive),California Odyssey Soccer Club,456913;39821,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2eaaf33b-409b-4a46-a3dc-d1718dd3dcea,COSC ECNL RL B11,California Odyssey Soccer Club,113953,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
30dc0505-3ba2-455a-98d4-95ebd50b21df,COSC K11B,California Odyssey Soccer Club,523866,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
175d43dd-bcfa-49a0-a581-8ceb95014bde,Boys U12 MV RUSH 2011/2012 ANDRADE,California Rush Soccer Club,369112,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
8262a185-64e3-4f6b-b0dc-11595a980e75,California Rush B11 Cinza - Riverside,California Rush Soccer Club,611312,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
830d50bc-3ab8-4729-95bb-a10fb832709b,Blackhawks 11,Capital Valley Futbol Club,389419,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f48a17de-5b2f-488f-b1e9-d2313a16a2e6,B11 Blue - Ramin,Cardiff Sockers,154829,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
0114debf-30e2-4c0c-a018-2bd2698202bf,B11 White - Camperell,Cardiff Sockers,154830,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4eb636f8-a481-47df-92f3-f9c7cbde3f5b,U13B Newbery: Snails,Castro Valley Soccer Club,525645,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f6e6f61f-2a8f-4891-8be4-15e47c9fe4fe,Cerritos B11 Trujillo Jr,CDA Slammers,455716,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
65cd87ae-57c1-4fe9-8486-ebeb58ddb974,ECNL B11,CDA Slammers,404357,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e907eb93-21af-42dc-ac8b-bd2fa2674f4b,ECNL RL B11 Maroon,CDA Slammers,404356,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
0a8977de-ac97-466e-9004-8effaa80b995,ECNL RL B11 White,CDA Slammers,114513,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a2aee54f-151f-4fbe-8707-e8d9443047e4,HB B11 Ochoa,CDA Slammers,369201,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
40537854-8b3b-4ba9-b650-28ef364286fb,Long Beach B11 Davila,CDA Slammers,594443,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3be5f392-afb2-4292-b66b-ba538db365ab,North B11 Serratos,CDA Slammers,613220,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
80e21a3b-b0d2-462e-84e1-0019724a1aad,Celtic Shamrock B11,Celtic Soccer Club (S-CA),486685,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
48c833dc-93ab-458e-99d5-2875a383f8d9,Celtic Hoops B11,Celtic Soccer Club (S-CA),486710,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c24eb69f-9bb2-4661-ba49-a80f9711bbe9,Central Cal Aztecs 11B EA1,Central Cal Aztecs,235463,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
bd2fab8d-e3e3-4a9d-88fd-0b7922f8f5b5,ALBION SC Central Cal 11B EA2,Central Cal Aztecs,365946,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f74c94e3-10c6-4bbd-9d0e-f38b0846882f,Boys 2011 EA1,Central Cal Aztecs,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
90e94b90-d370-43ed-9022-fc9ff73088b6,Albion SC Central Cal SM B10 Premier,Central California Aztecs,650810,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
7d706bc3-1ec6-4b6a-a033-d5aa6ff2274e,CCSA 2011B NPL (E),Central California Soccer Alliance,370934,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f57c232e-083d-47d7-a55d-1edbe09fa04b,CC Surf B11 Elite,Central Coast Surf Soccer Club,359498,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
1db3f3c9-2190-4a8d-9953-b6ca956ca96f,Central Coast Surf Black,Central Coast Surf Soccer Club,610087,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
68f561fb-b3b8-41d5-bd0e-831b2a19a0b0,Central Coast Surf-Black B2011,Central Coast Surf Soccer Club,354736,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a50bdf43-a289-47ba-91ad-031a87de8329,Central Coast Surf B11 Grey,Central Coast Surf Soccer Club,577098,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f7ef83a9-61c3-42fa-a640-9757f26532c2,Central Coast United SC B2011 Green,Central Coast United SC,360955,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
898d7ef0-9cf0-4381-9476-aee361d2dff9,Arsenal B11,Central Valley Premier FC,508560,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a71d3a19-0d3f-4bd0-816d-6283e7333f4e,Elite B11 NPL,Central Valley Premier FC,116261,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a2f83697-b50c-4ff7-a44b-5ce4117707c5,Lemoore B11,Central Valley Premier FC,389701,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
57140068-fbdd-41ef-b1fc-c2dc7f1e3a0b,Orosi B11,Central Valley Premier FC,449987,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
545a2a0b-0935-40e7-b581-9cc601e85597,Select B11,Central Valley Premier FC,117949,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c6240dd4-4c38-4aba-bcaa-40fded269f04,CVSJ 11B SJ Timbers,Central Valley San Jose SC,84921,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b4611e2e-45d5-4969-acb0-00ec833a9f40,CVSJ 11B Dynamos,Central Valley San Jose SC,199073,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b5104068-b8d7-45fc-b40f-d1b43a1ccd18,B11 TD,Chelsea OC,154963,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f96e2d3e-eadd-468c-81aa-2b68f2464ba9,Chispa Red,Chispa Soccer Academy,456758,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3219aa9a-340c-4e3e-bae0-b81f9e664151,Chivas Academy LA B2011,Chivas Academy LA,588842,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
447dd12e-5dd6-4b38-9d2c-f9ffd164038e,Chula Vista FC 11B EA 2,Chula Vista FC,494978,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
584f49d3-6c70-47e5-b84c-09ecb22df21b,Chula Vista FC 2011 MLS NEXT,Chula Vista FC,392645,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a23f56e5-86d6-4b54-9dc0-c49dd6a0de97,Chula Vista FC B2011 Villa,Chula Vista FC,85978,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
40326583-a92b-46b1-a2c2-c6398a0ae5c3,Chula Vista FC U15 HD,Chula Vista FC,393_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
ee2d71cf-ba19-48d5-9239-ef623bb36753,Chula Vista FC B2011 MLS Next Academy,Chula Vista FC,114147,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c772f51b-36d6-46a1-93ca-4e3f161c34f7,Chula Vista FC U15 AD,Chula Vista FC,393_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
019efce6-ac46-4693-82cc-d3d653173190,B2011 MLS Next Academy,Chula Vista FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
5cdaa738-fdf1-498f-8e2e-f1e403cf8fec,B2011 Villa,Chula Vista FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
e2f5485e-81e0-4396-9e8a-07e2031269b4,B2011 EA 2,Chula Vista FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
87f4fb0d-6030-4775-a039-14f34a04a1ce,CITY FC B11 Black,CITY FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
d84ac39e-abaf-4035-babc-8f50450fb2b5,CITY FC B12 Black,CITY FC,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
6ad946af-c7c9-4e17-884c-2d940b80599c,Carlsbad B11 Gold - Toranzo,City SC,235390,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
c39976af-7026-478d-b328-c86c1b4a40f4,Carlsbad B11 White - Mhindu,City SC,89384,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
0aad6a20-194a-4717-8b63-a359069fdc5a,City SC Carlsbad B11 EA - O'Mahoney,City SC,89381,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
0bc1f409-bd45-455d-b3b1-b4d011bd5109,City SC Carlsbad B11 White - Ibarra,City SC,356257,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f9c18902-a379-4306-9823-972467a431b5,City SC San Diego B11 MLS Next,City SC,398207;392_U15,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
0366692d-5d40-421f-b987-57e8fc1afe43,City SC B11 MLS NEXT II - Lines,City SC,115778,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
e7e05bf7-57af-4cc7-997e-877c674b10e3,Carlsbad B11 Premier- Resende,City SC,89382,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
368f0a0e-eff2-43fd-9989-b92f0552b1e9,City SC Bakersfield,City SC,578048,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2714fea6-56fc-46c3-b37c-994ac6f50cce,B2011 EA,City SC - San Marcos,149252,,u15,Male,CA,California,2011,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
832a45e9-8842-4201-b8d5-6a97874e56f4,B2011 Gold - Noble,City SC - San Marcos,356919,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
85e1acbe-d3b6-47ba-bac9-8f00442e3560,B2011 Academy - Mitchell,City SC - San Marcos,226342,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a4e6fbac-355e-47d7-bcb7-2fce7981b32d,B11 White - Mhindu,City SC Carlsbad,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
ab487c31-d6e4-469b-8c0f-8ed3434f6cf5,B11 MLS Next II,City SC Carlsbad,112825,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
4ea4a6d1-9ee2-47d7-9e79-1e7f91496a7f,City SC Central Valley IE B11 Ortiz,City SC Central Valley,633288,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
03140295-2a3f-44e5-aada-07891e4aa2ba,CITY SC Bakersfield - B11,City SC Central Valley,372578,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ad4382ce-920a-46fd-834a-e3d01585d68a,B2011 Leon,City SC Chula Vista,570870,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
7f55e0f1-6a2f-426b-a8a0-8e32e270ffd2,CIty SC Chula Vista B2011,City SC Chula Vista,609527,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
732ed9f1-c900-4aeb-8f4e-e6d9389b8bf7,City SC Kings County B2011 (Blue),City SC Kings County,77608,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
92daa340-1950-40a7-92f1-19fe64d1beeb,City SC San Diego U15 AD,City SC San Diego,392_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
1c879870-8a8a-4341-a2ad-9ae4402273b4,CITY SC SW B11 EA,City SC Southwest,606308,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2a44f589-276a-4e12-94c0-04d12d39c8a3,CITY SC SW B11 Gold LE,City SC Southwest,248737,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2f1670b0-2e07-45aa-86a7-770ddca3fbd8,CITY SC SW B11 Gold MUR,City SC Southwest,606193,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
be67f6c7-a673-43c1-9200-6747b6bc10b9,CITY SC SW B11 Gold TEM,City SC Southwest,248656,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
dab9a9ee-9502-4f1e-a7d4-5e0ef9b8a870,City SC SW B11 MLS Next,City SC Southwest,651848,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a2df328e-5189-4d38-907a-dcd99eac48ca,City SC SW B11 MLS Next 2,City SC Southwest,638523,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
a01805f1-2b73-4073-8722-b90599ce158c,City SC Southwest U15 HD,City SC Southwest,396_U15_HD,HD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
e77e92f5-9bec-4b5a-8954-51444d142938,City SC Southwest U15 AD,City SC Southwest,1409_U15_AD,AD,u15,Male,CA,California,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,
91e9373d-dc3d-47ac-a3ed-4458c168c08d,City SC Southwest,City SC Southwest,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
6f59e5b1-2bd6-4135-b779-331dc9982551,B2011 Red,Claremont Stars Soccer Club,227806,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
3e8c7ee3-145c-4594-a4e2-fd12577b4902,11B ECNL RL,Clovis Crossfire,63581,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2a6faaaf-b447-4208-877c-95a0341f7267,ECNL RL B11,Clovis Crossfire,110344,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
f672e1c9-2ff2-4883-868f-6e36d98de3cf,La Esperanza,Club Deportivo La Esperanza,483831,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f974292a-5c24-4bd1-a369-e9490695f6fc,La Esperanza B2011,Club Deportivo La Esperanza,325648,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
6f539399-0c1b-4c64-aa8b-226fb36f93b9,Frisco United B2011,Club Deportivo San Francisco,444369,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d258d895-9d1c-4049-a9db-732199e7a3c6,Club León LA B2011,Club León,332502,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d7e1ce83-5dd2-40ea-8e13-aa82a3ad09b5,CCYSC Atlas,Contra Costa Youth Soccer Club,115563,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
5c9b750c-cfd0-47b3-9bd1-6648e26ed538,Cobras,Contra Costa Youth Soccer Club,568021,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
9c4d3eb6-5d41-4b7a-aee6-811020267118,CCYSC Azteca 2011Boys,Contra Costa Youth Soccer Club,151339,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ead6a954-626e-4d61-88c4-a0ed859e3505,B2011 - Polley,Coronado FC,75949,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f358766c-d2b3-4742-9086-b9ca10929944,Corte Madera FC United Boys 2011 NPL,Corte Madera Football Club,61880,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
2f8c17de-a7b0-4382-be3f-99fa6112d4ca,B2011 Academy,Crusaders Soccer Club,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
7821d180-4331-4339-9329-e0252187e9be,B2011 Academy Gonzalez,Crusaders Soccer League,599620,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
f6ed0e01-f8f8-4373-b57b-e9d7e1e6cb3e,B2011 National,Crusaders Soccer League,480069,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
4d3e8d25-2db6-41dc-a648-616b97a417b3,CCFC B11 Blue,Culver City Football Club,249557,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
d0f90c25-fb54-460c-a7fd-47236dccb7e2,CCFC B11 Grey,Culver City Football Club,152693,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
ef928616-73c9-493d-803f-9d82292984fa,CCFC B11 NPL,Culver City Football Club,227769,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
44dfd8a8-7747-41ae-bed5-0b197b1e21bf,CZ Elite B2011 LA International,CZ Elite (CA-S),496263,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
352db061-a74a-4123-889f-4e26517405f3,Delta,Davis AYSO,576556,,u15,Male,CA,California,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,
b6141464-1f12-4cb8-9102-933e31516714,ECNL RL B11,Davis Legacy,,,u15,Male,CA,California,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,
