team_id_master,team_name,club_name,age_group,gender,state_code,state,birth_year,is_deprecated,provider_id,division,alias,modular11_alias
e06742ab-a4aa-4612-9fa7-475491ace6b2,Wellington ECNL RL B12,Wellington Soccer Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,247653,
31b0da78-b62f-4c4c-8290-951ab60ede4a,Wellington ECNL RL B12,Wellington Soccer Club,u14,Male,FL,Florida,,FALSE,ea79aa6e-679f-4b5b-92b1-e9f502df7582,,,
f658a32b-2e32-4673-9034-585df72c755a,2012 NAL,West Florida Flames,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,95129,
a51d29b7-6a76-499a-bc32-0b12b6a5a109,2012B Brandon NPL,West Florida Flames,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,95109,
faf40d93-5bf1-4e48-a2a1-1aaf112c1049,West Florida Flames U14 AD,West Florida Flames,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,AD,95108;399_U14_AD,
00fdcc29-fe52-40a9-a8c2-5991f7d592ac,West Florida Flames U14 HD,West Florida Flames,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,HD,95090;399_U14_HD,
d4842218-051c-4c3c-8f9d-008b3640375d,West Pines United FC 2012 Elite,West Pines United FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,148533,
82503a91-1227-465f-9b08-e75ad50d2583,West Pines United FC 2012 Premier,West Pines United FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,518493,
48ee6c9f-bd2b-442b-be76-a1ce090c30cd,Weston FC 2012 Boys Black,Weston FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,108825,
f9f4b5c2-9ba3-42a9-81f7-0cc65bca1f7c,Weston FC 2012 Boys Blue,Weston FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,482586,
fced7d2b-1a94-4636-9b28-683e8d5bd143,Weston FC 2012 Boys White,Weston FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,108826,
779afbae-b869-41c4-a476-c0efa61507cb,Weston FC U14 AD,Weston FC,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,AD,108824;11_U14_AD,
58a3b0b1-6845-45e5-8e1c-ab495bdd06e0,Weston FC U14 HD,Weston FC,u14,Male,FL,Florida,,FALSE,b376e2a4-4b81-47be-b2aa-a06ba0616110,HD,11_U14_HD;108822,
eec869cd-b310-45ea-8fa0-784780702f5f,WS 2012B Gold,Weston Select Soccer Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,520175,
969b2aaf-c3aa-437f-9711-39b5eedabf8e,WS 2012B Purple,Weston Select Soccer Club,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,520176,
a23d1ab4-1315-4db6-8c31-e66f485234a8,2012 Boys Elite,Winter Haven SC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,156334,
37646198-70c0-4560-9586-b18c07cd2d1c,2012 Select Boys,Winter Park FC,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,103670,
e9af47e5-4fe5-49ee-9689-0b3dc0140f05,***GALACTICOS SOCCER ACADEMY 2012 ELITE,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,288976,
064651b2-ffb0-462c-a9d5-c841590fed46,Chivas BU14,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,545018,
2e95f741-2201-4390-9490-624454e7bc9e,Florida Royal FC U13 (2012),,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,609896,
cccdf8fd-c954-48e1-94b7-d3d80f2f8e7a,Gt Soccer,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,534252,
86931e29-5d5f-4728-bea6-a5850bb7b917,JAM Doral - Brio,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,416313,
32504de8-4513-4f0b-bb08-d1ee596ebc33,JAM Doral - Deschamps,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,127905,
70ae9061-5cf1-4726-a14e-8b05f7dcf4c3,JAM Doral - Tachinardi,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,127879,
1ae9ab0d-9791-494f-852e-75c3490af5c7,Mobile Rush 2012/13B,,u14,Male,FL,Florida,2012,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,606872,
307a79bb-b2f5-412e-9232-3d1587176444,Naples United 2012,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,233045,
a381808f-8d67-4806-b822-1214eff6a2b5,SFK ELITE U13 Miguel,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,452574,
aaa142aa-db29-498e-9ab4-8cae6e523a44,U13 Blue,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,522782,
76e1091a-66e4-4b46-b9e6-a25611dd1903,United Soccer Alliance Coastal Kicks 2012 Wave Runners,,u14,Male,FL,Florida,,FALSE,e6102baf-6095-4fc8-805a-ed0d71cbee1e,,170404,
